,0,1,2
821,close the current incident,operation,0
822,close the current incident,playbook,0
823,close the current incident,property,0
824,close the current incident,report,0
825,close the current incident,reputation,0
826,close the current incident,response,0
827,close the current incident,result,0
828,close the current incident,sample,0
829,close the current incident,severity,0
830,close the current incident,url,0
831,close the current incident,username,0
832,close the investigation.,account,0
833,close the investigation.,address,0
834,close the investigation.,alert,0
835,close the investigation.,case,0
836,close the investigation.,classifier,0
837,close the investigation.,device,0
838,close the investigation.,directory,0
839,close the investigation.,email,0
840,close the investigation.,endpoint,0
841,close the investigation.,file,0
842,close the investigation.,hash,0
843,close the investigation.,host,0
844,close the investigation.,id,0
845,close the investigation.,incident,0
846,close the investigation.,indicator,0
847,close the investigation.,information,0
848,close the investigation.,input,0
849,close the investigation.,investigation,1
850,close the investigation.,ips,0
851,close the investigation.,manager,0
852,close the investigation.,object,0
853,close the investigation.,operation,0
854,close the investigation.,playbook,0
855,close the investigation.,property,0
856,close the investigation.,report,0
857,close the investigation.,reputation,0
858,close the investigation.,response,0
859,close the investigation.,result,0
860,close the investigation.,sample,0
861,close the investigation.,severity,0
862,close the investigation.,url,0
863,close the investigation.,username,0
864,"create a phishing classifier using machine learning technique, based on email content",account,0
865,"create a phishing classifier using machine learning technique, based on email content",address,0
866,"create a phishing classifier using machine learning technique, based on email content",alert,0
867,"create a phishing classifier using machine learning technique, based on email content",case,0
868,"create a phishing classifier using machine learning technique, based on email content",classifier,1
869,"create a phishing classifier using machine learning technique, based on email content",device,0
870,"create a phishing classifier using machine learning technique, based on email content",directory,0
871,"create a phishing classifier using machine learning technique, based on email content",email,0
872,"create a phishing classifier using machine learning technique, based on email content",endpoint,0
873,"create a phishing classifier using machine learning technique, based on email content",file,0
874,"create a phishing classifier using machine learning technique, based on email content",hash,0
875,"create a phishing classifier using machine learning technique, based on email content",host,0
876,"create a phishing classifier using machine learning technique, based on email content",id,0
877,"create a phishing classifier using machine learning technique, based on email content",incident,0
878,"create a phishing classifier using machine learning technique, based on email content",indicator,0
879,"create a phishing classifier using machine learning technique, based on email content",information,0
880,"create a phishing classifier using machine learning technique, based on email content",input,0
881,"create a phishing classifier using machine learning technique, based on email content",investigation,0
882,"create a phishing classifier using machine learning technique, based on email content",ips,0
883,"create a phishing classifier using machine learning technique, based on email content",manager,0
884,"create a phishing classifier using machine learning technique, based on email content",object,0
885,"create a phishing classifier using machine learning technique, based on email content",operation,0
886,"create a phishing classifier using machine learning technique, based on email content",playbook,0
887,"create a phishing classifier using machine learning technique, based on email content",property,0
888,"create a phishing classifier using machine learning technique, based on email content",report,0
889,"create a phishing classifier using machine learning technique, based on email content",reputation,0
890,"create a phishing classifier using machine learning technique, based on email content",response,0
891,"create a phishing classifier using machine learning technique, based on email content",result,0
892,"create a phishing classifier using machine learning technique, based on email content",sample,0
893,"create a phishing classifier using machine learning technique, based on email content",severity,0
894,"create a phishing classifier using machine learning technique, based on email content",url,0
895,"create a phishing classifier using machine learning technique, based on email content",username,0
896,detonate the file in available sandboxes.,account,0
897,detonate the file in available sandboxes.,address,0
898,detonate the file in available sandboxes.,alert,0
899,detonate the file in available sandboxes.,case,0
900,detonate the file in available sandboxes.,classifier,0
901,detonate the file in available sandboxes.,device,0
902,detonate the file in available sandboxes.,directory,0
903,detonate the file in available sandboxes.,email,0
904,detonate the file in available sandboxes.,endpoint,0
905,detonate the file in available sandboxes.,file,1
906,detonate the file in available sandboxes.,hash,0
907,detonate the file in available sandboxes.,host,0
908,detonate the file in available sandboxes.,id,0
909,detonate the file in available sandboxes.,incident,0
910,detonate the file in available sandboxes.,indicator,0
911,detonate the file in available sandboxes.,information,0
912,detonate the file in available sandboxes.,input,0
913,detonate the file in available sandboxes.,investigation,0
914,detonate the file in available sandboxes.,ips,0
915,detonate the file in available sandboxes.,manager,0
916,detonate the file in available sandboxes.,object,0
917,detonate the file in available sandboxes.,operation,0
918,detonate the file in available sandboxes.,playbook,0
919,detonate the file in available sandboxes.,property,0
920,detonate the file in available sandboxes.,report,0
921,detonate the file in available sandboxes.,reputation,0
922,detonate the file in available sandboxes.,response,0
923,detonate the file in available sandboxes.,result,0
924,detonate the file in available sandboxes.,sample,0
925,detonate the file in available sandboxes.,severity,0
926,detonate the file in available sandboxes.,url,0
927,detonate the file in available sandboxes.,username,0
928,detonate the file in crowdstrike falcon sandbox.,account,0
929,detonate the file in crowdstrike falcon sandbox.,address,0
930,detonate the file in crowdstrike falcon sandbox.,alert,0
931,detonate the file in crowdstrike falcon sandbox.,case,0
932,detonate the file in crowdstrike falcon sandbox.,classifier,0
933,detonate the file in crowdstrike falcon sandbox.,device,0
934,detonate the file in crowdstrike falcon sandbox.,directory,0
935,detonate the file in crowdstrike falcon sandbox.,email,0
936,detonate the file in crowdstrike falcon sandbox.,endpoint,0
937,detonate the file in crowdstrike falcon sandbox.,file,1
938,detonate the file in crowdstrike falcon sandbox.,hash,0
939,detonate the file in crowdstrike falcon sandbox.,host,0
940,detonate the file in crowdstrike falcon sandbox.,id,0
941,detonate the file in crowdstrike falcon sandbox.,incident,0
942,detonate the file in crowdstrike falcon sandbox.,indicator,0
943,detonate the file in crowdstrike falcon sandbox.,information,0
944,detonate the file in crowdstrike falcon sandbox.,input,0
945,detonate the file in crowdstrike falcon sandbox.,investigation,0
946,detonate the file in crowdstrike falcon sandbox.,ips,0
947,detonate the file in crowdstrike falcon sandbox.,manager,0
948,detonate the file in crowdstrike falcon sandbox.,object,0
949,detonate the file in crowdstrike falcon sandbox.,operation,0
950,detonate the file in crowdstrike falcon sandbox.,playbook,0
951,detonate the file in crowdstrike falcon sandbox.,property,0
952,detonate the file in crowdstrike falcon sandbox.,report,0
953,detonate the file in crowdstrike falcon sandbox.,reputation,0
954,detonate the file in crowdstrike falcon sandbox.,response,0
955,detonate the file in crowdstrike falcon sandbox.,result,0
956,detonate the file in crowdstrike falcon sandbox.,sample,0
957,detonate the file in crowdstrike falcon sandbox.,severity,0
958,detonate the file in crowdstrike falcon sandbox.,url,0
959,detonate the file in crowdstrike falcon sandbox.,username,0
960,detonate the file in mcafee atd,account,0
961,detonate the file in mcafee atd,address,0
962,detonate the file in mcafee atd,alert,0
963,detonate the file in mcafee atd,case,0
964,detonate the file in mcafee atd,classifier,0
965,detonate the file in mcafee atd,device,0
966,detonate the file in mcafee atd,directory,0
967,detonate the file in mcafee atd,email,0
968,detonate the file in mcafee atd,endpoint,0
969,detonate the file in mcafee atd,file,1
970,detonate the file in mcafee atd,hash,0
971,detonate the file in mcafee atd,host,0
972,detonate the file in mcafee atd,id,0
973,detonate the file in mcafee atd,incident,0
974,detonate the file in mcafee atd,indicator,0
975,detonate the file in mcafee atd,information,0
976,detonate the file in mcafee atd,input,0
977,detonate the file in mcafee atd,investigation,0
978,detonate the file in mcafee atd,ips,0
979,detonate the file in mcafee atd,manager,0
980,detonate the file in mcafee atd,object,0
981,detonate the file in mcafee atd,operation,0
982,detonate the file in mcafee atd,playbook,0
983,detonate the file in mcafee atd,property,0
984,detonate the file in mcafee atd,report,0
985,detonate the file in mcafee atd,reputation,0
986,detonate the file in mcafee atd,response,0
987,detonate the file in mcafee atd,result,0
988,detonate the file in mcafee atd,sample,0
989,detonate the file in mcafee atd,severity,0
990,detonate the file in mcafee atd,url,0
991,detonate the file in mcafee atd,username,0
992,detonates a file using anyrun,account,0
993,detonates a file using anyrun,address,0
994,detonates a file using anyrun,alert,0
995,detonates a file using anyrun,case,0
996,detonates a file using anyrun,classifier,0
997,detonates a file using anyrun,device,0
998,detonates a file using anyrun,directory,0
999,detonates a file using anyrun,email,0
1000,detonates a file using anyrun,endpoint,0
1001,detonates a file using anyrun,file,1
1002,detonates a file using anyrun,hash,0
1003,detonates a file using anyrun,host,0
1004,detonates a file using anyrun,id,0
1005,detonates a file using anyrun,incident,0
1006,detonates a file using anyrun,indicator,0
1007,detonates a file using anyrun,information,0
1008,detonates a file using anyrun,input,0
1009,detonates a file using anyrun,investigation,0
1010,detonates a file using anyrun,ips,0
1011,detonates a file using anyrun,manager,0
1012,detonates a file using anyrun,object,0
1013,detonates a file using anyrun,operation,0
1014,detonates a file using anyrun,playbook,0
1015,detonates a file using anyrun,property,0
1016,detonates a file using anyrun,report,0
1017,detonates a file using anyrun,reputation,0
1018,detonates a file using anyrun,response,0
1019,detonates a file using anyrun,result,0
1020,detonates a file using anyrun,sample,0
1021,detonates a file using anyrun,severity,0
1022,detonates a file using anyrun,url,0
1023,detonates a file using anyrun,username,0
1024,detonates a url using the mcafee advanced threat defense sandbox integration.,account,0
1025,detonates a url using the mcafee advanced threat defense sandbox integration.,account,0
1026,detonates a url using the mcafee advanced threat defense sandbox integration.,address,0
1027,detonates a url using the mcafee advanced threat defense sandbox integration.,address,0
1028,detonates a url using the mcafee advanced threat defense sandbox integration.,alert,0
1029,detonates a url using the mcafee advanced threat defense sandbox integration.,alert,0
1030,detonates a url using the mcafee advanced threat defense sandbox integration.,case,0
1031,detonates a url using the mcafee advanced threat defense sandbox integration.,case,0
1032,detonates a url using the mcafee advanced threat defense sandbox integration.,classifier,0
1033,detonates a url using the mcafee advanced threat defense sandbox integration.,classifier,0
1034,detonates a url using the mcafee advanced threat defense sandbox integration.,device,0
1035,detonates a url using the mcafee advanced threat defense sandbox integration.,device,0
1036,detonates a url using the mcafee advanced threat defense sandbox integration.,directory,0
1037,detonates a url using the mcafee advanced threat defense sandbox integration.,directory,0
1038,detonates a url using the mcafee advanced threat defense sandbox integration.,email,0
1039,detonates a url using the mcafee advanced threat defense sandbox integration.,email,0
1040,detonates a url using the mcafee advanced threat defense sandbox integration.,endpoint,0
1041,detonates a url using the mcafee advanced threat defense sandbox integration.,endpoint,0
1042,detonates a url using the mcafee advanced threat defense sandbox integration.,file,0
1043,detonates a url using the mcafee advanced threat defense sandbox integration.,file,0
1044,detonates a url using the mcafee advanced threat defense sandbox integration.,hash,0
1045,detonates a url using the mcafee advanced threat defense sandbox integration.,hash,0
1046,detonates a url using the mcafee advanced threat defense sandbox integration.,host,0
1047,detonates a url using the mcafee advanced threat defense sandbox integration.,host,0
1048,detonates a url using the mcafee advanced threat defense sandbox integration.,id,0
1049,detonates a url using the mcafee advanced threat defense sandbox integration.,id,0
1050,detonates a url using the mcafee advanced threat defense sandbox integration.,incident,0
1051,detonates a url using the mcafee advanced threat defense sandbox integration.,incident,0
1052,detonates a url using the mcafee advanced threat defense sandbox integration.,indicator,0
1053,detonates a url using the mcafee advanced threat defense sandbox integration.,indicator,0
1054,detonates a url using the mcafee advanced threat defense sandbox integration.,information,0
1055,detonates a url using the mcafee advanced threat defense sandbox integration.,information,0
1056,detonates a url using the mcafee advanced threat defense sandbox integration.,input,0
1057,detonates a url using the mcafee advanced threat defense sandbox integration.,input,0
1058,detonates a url using the mcafee advanced threat defense sandbox integration.,investigation,0
1059,detonates a url using the mcafee advanced threat defense sandbox integration.,investigation,0
1060,detonates a url using the mcafee advanced threat defense sandbox integration.,ips,0
1061,detonates a url using the mcafee advanced threat defense sandbox integration.,ips,0
1062,detonates a url using the mcafee advanced threat defense sandbox integration.,manager,0
1063,detonates a url using the mcafee advanced threat defense sandbox integration.,manager,0
1064,detonates a url using the mcafee advanced threat defense sandbox integration.,object,0
1065,detonates a url using the mcafee advanced threat defense sandbox integration.,object,0
1066,detonates a url using the mcafee advanced threat defense sandbox integration.,operation,0
1067,detonates a url using the mcafee advanced threat defense sandbox integration.,operation,0
1068,detonates a url using the mcafee advanced threat defense sandbox integration.,playbook,0
1069,detonates a url using the mcafee advanced threat defense sandbox integration.,playbook,0
1070,detonates a url using the mcafee advanced threat defense sandbox integration.,property,0
1071,detonates a url using the mcafee advanced threat defense sandbox integration.,property,0
1072,detonates a url using the mcafee advanced threat defense sandbox integration.,report,0
1073,detonates a url using the mcafee advanced threat defense sandbox integration.,report,0
1074,detonates a url using the mcafee advanced threat defense sandbox integration.,reputation,0
1075,detonates a url using the mcafee advanced threat defense sandbox integration.,reputation,0
1076,detonates a url using the mcafee advanced threat defense sandbox integration.,response,0
1077,detonates a url using the mcafee advanced threat defense sandbox integration.,response,0
1078,detonates a url using the mcafee advanced threat defense sandbox integration.,result,0
1079,detonates a url using the mcafee advanced threat defense sandbox integration.,result,0
1080,detonates a url using the mcafee advanced threat defense sandbox integration.,sample,0
1081,detonates a url using the mcafee advanced threat defense sandbox integration.,sample,0
1082,detonates a url using the mcafee advanced threat defense sandbox integration.,severity,0
1083,detonates a url using the mcafee advanced threat defense sandbox integration.,severity,0
1084,detonates a url using the mcafee advanced threat defense sandbox integration.,url,1
1085,detonates a url using the mcafee advanced threat defense sandbox integration.,url,1
1086,detonates a url using the mcafee advanced threat defense sandbox integration.,username,0
1087,detonates a url using the mcafee advanced threat defense sandbox integration.,username,0
1088,detonates one or more files using joe sandbox integration.,account,0
1089,detonates one or more files using joe sandbox integration.,address,0
1090,detonates one or more files using joe sandbox integration.,alert,0
1091,detonates one or more files using joe sandbox integration.,case,0
1092,detonates one or more files using joe sandbox integration.,classifier,0
1093,detonates one or more files using joe sandbox integration.,device,0
1094,detonates one or more files using joe sandbox integration.,directory,0
1095,detonates one or more files using joe sandbox integration.,email,0
1096,detonates one or more files using joe sandbox integration.,endpoint,0
1097,detonates one or more files using joe sandbox integration.,file,1
1098,detonates one or more files using joe sandbox integration.,hash,0
1099,detonates one or more files using joe sandbox integration.,host,0
1100,detonates one or more files using joe sandbox integration.,id,0
1101,detonates one or more files using joe sandbox integration.,incident,0
1102,detonates one or more files using joe sandbox integration.,indicator,0
1103,detonates one or more files using joe sandbox integration.,information,0
1104,detonates one or more files using joe sandbox integration.,input,0
1105,detonates one or more files using joe sandbox integration.,investigation,0
1106,detonates one or more files using joe sandbox integration.,ips,0
1107,detonates one or more files using joe sandbox integration.,manager,0
1108,detonates one or more files using joe sandbox integration.,object,0
1109,detonates one or more files using joe sandbox integration.,operation,0
1110,detonates one or more files using joe sandbox integration.,playbook,0
1111,detonates one or more files using joe sandbox integration.,property,0
1112,detonates one or more files using joe sandbox integration.,report,0
1113,detonates one or more files using joe sandbox integration.,reputation,0
1114,detonates one or more files using joe sandbox integration.,response,0
1115,detonates one or more files using joe sandbox integration.,result,0
1116,detonates one or more files using joe sandbox integration.,sample,0
1117,detonates one or more files using joe sandbox integration.,severity,0
1118,detonates one or more files using joe sandbox integration.,url,0
1119,detonates one or more files using joe sandbox integration.,username,0
1120,detonates one or more urls using the joe security sandbox integration.,account,0
1121,detonates one or more urls using the joe security sandbox integration.,account,0
1122,detonates one or more urls using the joe security sandbox integration.,address,0
1123,detonates one or more urls using the joe security sandbox integration.,address,0
1124,detonates one or more urls using the joe security sandbox integration.,alert,0
1125,detonates one or more urls using the joe security sandbox integration.,alert,0
1126,detonates one or more urls using the joe security sandbox integration.,case,0
1127,detonates one or more urls using the joe security sandbox integration.,case,0
1128,detonates one or more urls using the joe security sandbox integration.,classifier,0
1129,detonates one or more urls using the joe security sandbox integration.,classifier,0
1130,detonates one or more urls using the joe security sandbox integration.,device,0
1131,detonates one or more urls using the joe security sandbox integration.,device,0
1132,detonates one or more urls using the joe security sandbox integration.,directory,0
1133,detonates one or more urls using the joe security sandbox integration.,directory,0
1134,detonates one or more urls using the joe security sandbox integration.,email,0
1135,detonates one or more urls using the joe security sandbox integration.,email,0
1136,detonates one or more urls using the joe security sandbox integration.,endpoint,0
1137,detonates one or more urls using the joe security sandbox integration.,endpoint,0
1138,detonates one or more urls using the joe security sandbox integration.,file,0
1139,detonates one or more urls using the joe security sandbox integration.,file,0
1140,detonates one or more urls using the joe security sandbox integration.,hash,0
1141,detonates one or more urls using the joe security sandbox integration.,hash,0
1142,detonates one or more urls using the joe security sandbox integration.,host,0
1143,detonates one or more urls using the joe security sandbox integration.,host,0
1144,detonates one or more urls using the joe security sandbox integration.,id,0
1145,detonates one or more urls using the joe security sandbox integration.,id,0
1146,detonates one or more urls using the joe security sandbox integration.,incident,0
1147,detonates one or more urls using the joe security sandbox integration.,incident,0
1148,detonates one or more urls using the joe security sandbox integration.,indicator,0
1149,detonates one or more urls using the joe security sandbox integration.,indicator,0
1150,detonates one or more urls using the joe security sandbox integration.,information,0
1151,detonates one or more urls using the joe security sandbox integration.,information,0
1152,detonates one or more urls using the joe security sandbox integration.,input,0
1153,detonates one or more urls using the joe security sandbox integration.,input,0
1154,detonates one or more urls using the joe security sandbox integration.,investigation,0
1155,detonates one or more urls using the joe security sandbox integration.,investigation,0
1156,detonates one or more urls using the joe security sandbox integration.,ips,0
1157,detonates one or more urls using the joe security sandbox integration.,ips,0
1158,detonates one or more urls using the joe security sandbox integration.,manager,0
1159,detonates one or more urls using the joe security sandbox integration.,manager,0
1160,detonates one or more urls using the joe security sandbox integration.,object,0
1161,detonates one or more urls using the joe security sandbox integration.,object,0
1162,detonates one or more urls using the joe security sandbox integration.,operation,0
1163,detonates one or more urls using the joe security sandbox integration.,operation,0
1164,detonates one or more urls using the joe security sandbox integration.,playbook,0
1165,detonates one or more urls using the joe security sandbox integration.,playbook,0
1166,detonates one or more urls using the joe security sandbox integration.,property,0
1167,detonates one or more urls using the joe security sandbox integration.,property,0
1168,detonates one or more urls using the joe security sandbox integration.,report,0
1169,detonates one or more urls using the joe security sandbox integration.,report,0
1170,detonates one or more urls using the joe security sandbox integration.,reputation,0
1171,detonates one or more urls using the joe security sandbox integration.,reputation,0
1172,detonates one or more urls using the joe security sandbox integration.,response,0
1173,detonates one or more urls using the joe security sandbox integration.,response,0
1174,detonates one or more urls using the joe security sandbox integration.,result,0
1175,detonates one or more urls using the joe security sandbox integration.,result,0
1176,detonates one or more urls using the joe security sandbox integration.,sample,0
1177,detonates one or more urls using the joe security sandbox integration.,sample,0
1178,detonates one or more urls using the joe security sandbox integration.,severity,0
1179,detonates one or more urls using the joe security sandbox integration.,severity,0
1180,detonates one or more urls using the joe security sandbox integration.,url,1
1181,detonates one or more urls using the joe security sandbox integration.,url,1
1182,detonates one or more urls using the joe security sandbox integration.,username,0
1183,detonates one or more urls using the joe security sandbox integration.,username,0
1184,disable the account using active directory.,account,1
1185,disable the account using active directory.,address,0
1186,disable the account using active directory.,alert,0
1187,disable the account using active directory.,case,0
1188,disable the account using active directory.,classifier,0
1189,disable the account using active directory.,device,0
1190,disable the account using active directory.,directory,0
1191,disable the account using active directory.,email,0
1192,disable the account using active directory.,endpoint,0
1193,disable the account using active directory.,file,0
1194,disable the account using active directory.,hash,0
1195,disable the account using active directory.,host,0
1196,disable the account using active directory.,id,0
1197,disable the account using active directory.,incident,0
1198,disable the account using active directory.,indicator,0
1199,disable the account using active directory.,information,0
1200,disable the account using active directory.,input,0
1201,disable the account using active directory.,investigation,0
1202,disable the account using active directory.,ips,0
1203,disable the account using active directory.,manager,0
1204,disable the account using active directory.,object,0
1205,disable the account using active directory.,operation,0
1206,disable the account using active directory.,playbook,0
1207,disable the account using active directory.,property,0
1208,disable the account using active directory.,report,0
1209,disable the account using active directory.,reputation,0
1210,disable the account using active directory.,response,0
1211,disable the account using active directory.,result,0
1212,disable the account using active directory.,sample,0
1213,disable the account using active directory.,severity,0
1214,disable the account using active directory.,url,0
1215,disable the account using active directory.,username,0
1216,download the pdf report to the war room.,account,0
1217,download the pdf report to the war room.,address,0
1218,download the pdf report to the war room.,alert,0
1219,download the pdf report to the war room.,case,0
1220,download the pdf report to the war room.,classifier,0
1221,download the pdf report to the war room.,device,0
1222,download the pdf report to the war room.,directory,0
1223,download the pdf report to the war room.,email,0
1224,download the pdf report to the war room.,endpoint,0
1225,download the pdf report to the war room.,file,0
1226,download the pdf report to the war room.,hash,0
1227,download the pdf report to the war room.,host,0
1228,download the pdf report to the war room.,id,0
1229,download the pdf report to the war room.,incident,0
1230,download the pdf report to the war room.,indicator,0
1231,download the pdf report to the war room.,information,0
1232,download the pdf report to the war room.,input,0
1233,download the pdf report to the war room.,investigation,0
1234,download the pdf report to the war room.,ips,0
1235,download the pdf report to the war room.,manager,0
1236,download the pdf report to the war room.,object,0
1237,download the pdf report to the war room.,operation,0
1238,download the pdf report to the war room.,playbook,0
1239,download the pdf report to the war room.,property,0
1240,download the pdf report to the war room.,report,1
1241,download the pdf report to the war room.,reputation,0
1242,download the pdf report to the war room.,response,0
1243,download the pdf report to the war room.,result,0
1244,download the pdf report to the war room.,sample,0
1245,download the pdf report to the war room.,severity,0
1246,download the pdf report to the war room.,url,0
1247,download the pdf report to the war room.,username,0
1248,downloads file from archer to demisto's context,account,0
1249,downloads file from archer to demisto's context,address,0
1250,downloads file from archer to demisto's context,alert,0
1251,downloads file from archer to demisto's context,case,0
1252,downloads file from archer to demisto's context,classifier,0
1253,downloads file from archer to demisto's context,device,0
1254,downloads file from archer to demisto's context,directory,0
1255,downloads file from archer to demisto's context,email,0
1256,downloads file from archer to demisto's context,endpoint,0
1257,downloads file from archer to demisto's context,file,1
1258,downloads file from archer to demisto's context,hash,0
1259,downloads file from archer to demisto's context,host,0
1260,downloads file from archer to demisto's context,id,0
1261,downloads file from archer to demisto's context,incident,0
1262,downloads file from archer to demisto's context,indicator,0
1263,downloads file from archer to demisto's context,information,0
1264,downloads file from archer to demisto's context,input,0
1265,downloads file from archer to demisto's context,investigation,0
1266,downloads file from archer to demisto's context,ips,0
1267,downloads file from archer to demisto's context,manager,0
1268,downloads file from archer to demisto's context,object,0
1269,downloads file from archer to demisto's context,operation,0
1270,downloads file from archer to demisto's context,playbook,0
1271,downloads file from archer to demisto's context,property,0
1272,downloads file from archer to demisto's context,report,0
1273,downloads file from archer to demisto's context,reputation,0
1274,downloads file from archer to demisto's context,response,0
1275,downloads file from archer to demisto's context,result,0
1276,downloads file from archer to demisto's context,sample,0
1277,downloads file from archer to demisto's context,severity,0
1278,downloads file from archer to demisto's context,url,0
1279,downloads file from archer to demisto's context,username,0
1280,dump the file to the war room,account,0
1281,dump the file to the war room,address,0
1282,dump the file to the war room,alert,0
1283,dump the file to the war room,case,0
1284,dump the file to the war room,classifier,0
1285,dump the file to the war room,device,0
1286,dump the file to the war room,directory,0
1287,dump the file to the war room,email,0
1288,dump the file to the war room,endpoint,0
1289,dump the file to the war room,file,1
1290,dump the file to the war room,hash,0
1291,dump the file to the war room,host,0
1292,dump the file to the war room,id,0
1293,dump the file to the war room,incident,0
1294,dump the file to the war room,indicator,0
1295,dump the file to the war room,information,0
1296,dump the file to the war room,input,0
1297,dump the file to the war room,investigation,0
1298,dump the file to the war room,ips,0
1299,dump the file to the war room,manager,0
1300,dump the file to the war room,object,0
1301,dump the file to the war room,operation,0
1302,dump the file to the war room,playbook,0
1303,dump the file to the war room,property,0
1304,dump the file to the war room,report,0
1305,dump the file to the war room,reputation,0
1306,dump the file to the war room,response,0
1307,dump the file to the war room,result,0
1308,dump the file to the war room,sample,0
1309,dump the file to the war room,severity,0
1310,dump the file to the war room,url,0
1311,dump the file to the war room,username,0
1312,enrich accounts using one or more integration,account,1
1313,enrich accounts using one or more integration,address,0
1314,enrich accounts using one or more integration,alert,0
1315,enrich accounts using one or more integration,case,0
1316,enrich accounts using one or more integration,classifier,0
1317,enrich accounts using one or more integration,device,0
1318,enrich accounts using one or more integration,directory,0
1319,enrich accounts using one or more integration,email,0
1320,enrich accounts using one or more integration,endpoint,0
1321,enrich accounts using one or more integration,file,0
1322,enrich accounts using one or more integration,hash,0
1323,enrich accounts using one or more integration,host,0
1324,enrich accounts using one or more integration,id,0
1325,enrich accounts using one or more integration,incident,0
1326,enrich accounts using one or more integration,indicator,0
1327,enrich accounts using one or more integration,information,0
1328,enrich accounts using one or more integration,input,0
1329,enrich accounts using one or more integration,investigation,0
1330,enrich accounts using one or more integration,ips,0
1331,enrich accounts using one or more integration,manager,0
1332,enrich accounts using one or more integration,object,0
1333,enrich accounts using one or more integration,operation,0
1334,enrich accounts using one or more integration,playbook,0
1335,enrich accounts using one or more integration,property,0
1336,enrich accounts using one or more integration,report,0
1337,enrich accounts using one or more integration,reputation,0
1338,enrich accounts using one or more integration,response,0
1339,enrich accounts using one or more integration,result,0
1340,enrich accounts using one or more integration,sample,0
1341,enrich accounts using one or more integration,severity,0
1342,enrich accounts using one or more integration,url,0
1343,enrich accounts using one or more integration,username,0
1344,get a specific case from esm,account,0
1345,get a specific case from esm,address,0
1346,get a specific case from esm,alert,0
1347,get a specific case from esm,case,1
1348,get a specific case from esm,classifier,0
1349,get a specific case from esm,device,0
1350,get a specific case from esm,directory,0
1351,get a specific case from esm,email,0
1352,get a specific case from esm,endpoint,0
1353,get a specific case from esm,file,0
1354,get a specific case from esm,hash,0
1355,get a specific case from esm,host,0
1356,get a specific case from esm,id,0
1357,get a specific case from esm,incident,0
1358,get a specific case from esm,indicator,0
1359,get a specific case from esm,information,0
1360,get a specific case from esm,input,0
1361,get a specific case from esm,investigation,0
1362,get a specific case from esm,ips,0
1363,get a specific case from esm,manager,0
1364,get a specific case from esm,object,0
1365,get a specific case from esm,operation,0
1366,get a specific case from esm,playbook,0
1367,get a specific case from esm,property,0
1368,get a specific case from esm,report,0
1369,get a specific case from esm,reputation,0
1370,get a specific case from esm,response,0
1371,get a specific case from esm,result,0
1372,get a specific case from esm,sample,0
1373,get a specific case from esm,severity,0
1374,get a specific case from esm,url,0
1375,get a specific case from esm,username,0
1376,get crowdstrike device id,account,0
1377,get crowdstrike device id,address,0
1378,get crowdstrike device id,alert,0
1379,get crowdstrike device id,case,0
1380,get crowdstrike device id,classifier,0
1381,get crowdstrike device id,device,1
1382,get crowdstrike device id,directory,0
1383,get crowdstrike device id,email,0
1384,get crowdstrike device id,endpoint,0
1385,get crowdstrike device id,file,0
1386,get crowdstrike device id,hash,0
1387,get crowdstrike device id,host,0
1388,get crowdstrike device id,id,0
1389,get crowdstrike device id,incident,0
1390,get crowdstrike device id,indicator,0
1391,get crowdstrike device id,information,0
1392,get crowdstrike device id,input,0
1393,get crowdstrike device id,investigation,0
1394,get crowdstrike device id,ips,0
1395,get crowdstrike device id,manager,0
1396,get crowdstrike device id,object,0
1397,get crowdstrike device id,operation,0
1398,get crowdstrike device id,playbook,0
1399,get crowdstrike device id,property,0
1400,get crowdstrike device id,report,0
1401,get crowdstrike device id,reputation,0
1402,get crowdstrike device id,response,0
1403,get crowdstrike device id,result,0
1404,get crowdstrike device id,sample,0
1405,get crowdstrike device id,severity,0
1406,get crowdstrike device id,url,0
1407,get crowdstrike device id,username,0
1408,get hardware details from endpoint,account,0
1409,get hardware details from endpoint,address,0
1410,get hardware details from endpoint,alert,0
1411,get hardware details from endpoint,case,0
1412,get hardware details from endpoint,classifier,0
1413,get hardware details from endpoint,device,0
1414,get hardware details from endpoint,directory,0
1415,get hardware details from endpoint,email,0
1416,get hardware details from endpoint,endpoint,0
1417,get hardware details from endpoint,file,0
1418,get hardware details from endpoint,hash,0
1419,get hardware details from endpoint,host,0
1420,get hardware details from endpoint,id,0
1421,get hardware details from endpoint,incident,0
1422,get hardware details from endpoint,indicator,0
1423,get hardware details from endpoint,information,0
1424,get hardware details from endpoint,input,0
1425,get hardware details from endpoint,investigation,0
1426,get hardware details from endpoint,ips,0
1427,get hardware details from endpoint,manager,0
1428,get hardware details from endpoint,object,0
1429,get hardware details from endpoint,operation,0
1430,get hardware details from endpoint,playbook,0
1431,get hardware details from endpoint,property,0
1432,get hardware details from endpoint,report,1
1433,get hardware details from endpoint,reputation,0
1434,get hardware details from endpoint,response,0
1435,get hardware details from endpoint,result,0
1436,get hardware details from endpoint,sample,0
1437,get hardware details from endpoint,severity,0
1438,get hardware details from endpoint,url,0
1439,get hardware details from endpoint,username,0
1440,get host information from crowdstrike falcon host,account,0
1441,get host information from crowdstrike falcon host,address,0
1442,get host information from crowdstrike falcon host,alert,0
1443,get host information from crowdstrike falcon host,case,0
1444,get host information from crowdstrike falcon host,classifier,0
