,0,1,2
627,detonate the file in available sandboxes.,csirt.slack,0
628,detonate the file in available sandboxes.,email,0
629,detonate the file in available sandboxes.,empty,0
630,detonate the file in available sandboxes.,fireEye,0
631,detonate the file in available sandboxes.,joe.security,0
632,detonate the file in available sandboxes.,machine learning,0
633,detonate the file in available sandboxes.,mcafee,0
634,detonate the file in available sandboxes.,mcafee.advanced.threat.defence,0
635,detonate the file in available sandboxes.,minemeld,0
636,detonate the file in available sandboxes.,na,0
637,detonate the file in available sandboxes.,paloAlto.network,0
638,detonate the file in available sandboxes.,sandbox.joe.security,0
639,detonate the file in available sandboxes.,sandbox.mcafee.advanced.threat.defence,0
640,detonate the file in available sandboxes.,source.user,0
641,detonate the file in available sandboxes.,source.user.email,0
642,detonate the file in available sandboxes.,username,0
643,detonate the file in available sandboxes.,war,0
644,detonate the file in crowdstrike falcon sandbox.,active,0
645,detonate the file in crowdstrike falcon sandbox.,available,0
646,detonate the file in crowdstrike falcon sandbox.,bitdam,0
647,detonate the file in crowdstrike falcon sandbox.,carbonblack,0
648,detonate the file in crowdstrike falcon sandbox.,checkpoint,0
649,detonate the file in crowdstrike falcon sandbox.,crowdstrike.falcon,1
650,detonate the file in crowdstrike falcon sandbox.,csirt.slack,0
651,detonate the file in crowdstrike falcon sandbox.,email,0
652,detonate the file in crowdstrike falcon sandbox.,empty,0
653,detonate the file in crowdstrike falcon sandbox.,fireEye,0
654,detonate the file in crowdstrike falcon sandbox.,joe.security,0
655,detonate the file in crowdstrike falcon sandbox.,machine learning,0
656,detonate the file in crowdstrike falcon sandbox.,mcafee,0
657,detonate the file in crowdstrike falcon sandbox.,mcafee.advanced.threat.defence,0
658,detonate the file in crowdstrike falcon sandbox.,minemeld,0
659,detonate the file in crowdstrike falcon sandbox.,na,0
660,detonate the file in crowdstrike falcon sandbox.,paloAlto.network,0
661,detonate the file in crowdstrike falcon sandbox.,sandbox.joe.security,0
662,detonate the file in crowdstrike falcon sandbox.,sandbox.mcafee.advanced.threat.defence,0
663,detonate the file in crowdstrike falcon sandbox.,source.user,0
664,detonate the file in crowdstrike falcon sandbox.,source.user.email,0
665,detonate the file in crowdstrike falcon sandbox.,username,0
666,detonate the file in crowdstrike falcon sandbox.,war,0
667,detonate the file in mcafee atd,active,0
668,detonate the file in mcafee atd,available,0
669,detonate the file in mcafee atd,bitdam,0
670,detonate the file in mcafee atd,carbonblack,0
671,detonate the file in mcafee atd,checkpoint,0
672,detonate the file in mcafee atd,crowdstrike.falcon,0
673,detonate the file in mcafee atd,csirt.slack,0
674,detonate the file in mcafee atd,email,0
675,detonate the file in mcafee atd,empty,0
676,detonate the file in mcafee atd,fireEye,0
677,detonate the file in mcafee atd,joe.security,0
678,detonate the file in mcafee atd,machine learning,0
679,detonate the file in mcafee atd,mcafee,1
680,detonate the file in mcafee atd,mcafee.advanced.threat.defence,0
681,detonate the file in mcafee atd,minemeld,0
682,detonate the file in mcafee atd,na,0
683,detonate the file in mcafee atd,paloAlto.network,0
684,detonate the file in mcafee atd,sandbox.joe.security,0
685,detonate the file in mcafee atd,sandbox.mcafee.advanced.threat.defence,0
686,detonate the file in mcafee atd,source.user,0
687,detonate the file in mcafee atd,source.user.email,0
688,detonate the file in mcafee atd,username,0
689,detonate the file in mcafee atd,war,0
690,detonates a file using anyrun,active,0
691,detonates a file using anyrun,available,0
692,detonates a file using anyrun,bitdam,0
693,detonates a file using anyrun,carbonblack,0
694,detonates a file using anyrun,checkpoint,0
695,detonates a file using anyrun,crowdstrike.falcon,0
696,detonates a file using anyrun,csirt.slack,0
697,detonates a file using anyrun,email,0
698,detonates a file using anyrun,empty,0
699,detonates a file using anyrun,fireEye,0
700,detonates a file using anyrun,joe.security,0
701,detonates a file using anyrun,machine learning,0
702,detonates a file using anyrun,mcafee,0
703,detonates a file using anyrun,mcafee.advanced.threat.defence,0
704,detonates a file using anyrun,minemeld,0
705,detonates a file using anyrun,na,1
706,detonates a file using anyrun,paloAlto.network,0
707,detonates a file using anyrun,sandbox.joe.security,0
708,detonates a file using anyrun,sandbox.mcafee.advanced.threat.defence,0
709,detonates a file using anyrun,source.user,0
710,detonates a file using anyrun,source.user.email,0
711,detonates a file using anyrun,username,0
712,detonates a file using anyrun,war,0
713,detonates a url using the mcafee advanced threat defense sandbox integration.,active,0
714,detonates a url using the mcafee advanced threat defense sandbox integration.,active,0
715,detonates a url using the mcafee advanced threat defense sandbox integration.,available,0
716,detonates a url using the mcafee advanced threat defense sandbox integration.,available,0
717,detonates a url using the mcafee advanced threat defense sandbox integration.,bitdam,0
718,detonates a url using the mcafee advanced threat defense sandbox integration.,bitdam,0
719,detonates a url using the mcafee advanced threat defense sandbox integration.,carbonblack,0
720,detonates a url using the mcafee advanced threat defense sandbox integration.,carbonblack,0
721,detonates a url using the mcafee advanced threat defense sandbox integration.,checkpoint,0
722,detonates a url using the mcafee advanced threat defense sandbox integration.,checkpoint,0
723,detonates a url using the mcafee advanced threat defense sandbox integration.,crowdstrike.falcon,0
724,detonates a url using the mcafee advanced threat defense sandbox integration.,crowdstrike.falcon,0
725,detonates a url using the mcafee advanced threat defense sandbox integration.,csirt.slack,0
726,detonates a url using the mcafee advanced threat defense sandbox integration.,csirt.slack,0
727,detonates a url using the mcafee advanced threat defense sandbox integration.,email,0
728,detonates a url using the mcafee advanced threat defense sandbox integration.,email,0
729,detonates a url using the mcafee advanced threat defense sandbox integration.,empty,0
730,detonates a url using the mcafee advanced threat defense sandbox integration.,empty,0
731,detonates a url using the mcafee advanced threat defense sandbox integration.,fireEye,0
732,detonates a url using the mcafee advanced threat defense sandbox integration.,fireEye,0
733,detonates a url using the mcafee advanced threat defense sandbox integration.,joe.security,0
734,detonates a url using the mcafee advanced threat defense sandbox integration.,joe.security,0
735,detonates a url using the mcafee advanced threat defense sandbox integration.,machine learning,0
736,detonates a url using the mcafee advanced threat defense sandbox integration.,machine learning,0
737,detonates a url using the mcafee advanced threat defense sandbox integration.,mcafee,0
738,detonates a url using the mcafee advanced threat defense sandbox integration.,mcafee,0
739,detonates a url using the mcafee advanced threat defense sandbox integration.,mcafee.advanced.threat.defence,0
740,detonates a url using the mcafee advanced threat defense sandbox integration.,mcafee.advanced.threat.defence,1
741,detonates a url using the mcafee advanced threat defense sandbox integration.,minemeld,0
742,detonates a url using the mcafee advanced threat defense sandbox integration.,minemeld,0
743,detonates a url using the mcafee advanced threat defense sandbox integration.,na,0
744,detonates a url using the mcafee advanced threat defense sandbox integration.,na,0
745,detonates a url using the mcafee advanced threat defense sandbox integration.,paloAlto.network,0
746,detonates a url using the mcafee advanced threat defense sandbox integration.,paloAlto.network,0
747,detonates a url using the mcafee advanced threat defense sandbox integration.,sandbox.joe.security,0
748,detonates a url using the mcafee advanced threat defense sandbox integration.,sandbox.joe.security,0
749,detonates a url using the mcafee advanced threat defense sandbox integration.,sandbox.mcafee.advanced.threat.defence,0
750,detonates a url using the mcafee advanced threat defense sandbox integration.,sandbox.mcafee.advanced.threat.defence,1
751,detonates a url using the mcafee advanced threat defense sandbox integration.,source.user,0
752,detonates a url using the mcafee advanced threat defense sandbox integration.,source.user,0
753,detonates a url using the mcafee advanced threat defense sandbox integration.,source.user.email,0
754,detonates a url using the mcafee advanced threat defense sandbox integration.,source.user.email,0
755,detonates a url using the mcafee advanced threat defense sandbox integration.,username,0
756,detonates a url using the mcafee advanced threat defense sandbox integration.,username,0
757,detonates a url using the mcafee advanced threat defense sandbox integration.,war,0
758,detonates a url using the mcafee advanced threat defense sandbox integration.,war,0
759,detonates one or more files using joe sandbox integration.,active,0
760,detonates one or more files using joe sandbox integration.,available,0
761,detonates one or more files using joe sandbox integration.,bitdam,0
762,detonates one or more files using joe sandbox integration.,carbonblack,0
763,detonates one or more files using joe sandbox integration.,checkpoint,0
764,detonates one or more files using joe sandbox integration.,crowdstrike.falcon,0
765,detonates one or more files using joe sandbox integration.,csirt.slack,0
766,detonates one or more files using joe sandbox integration.,email,0
767,detonates one or more files using joe sandbox integration.,empty,0
768,detonates one or more files using joe sandbox integration.,fireEye,0
769,detonates one or more files using joe sandbox integration.,joe.security,0
770,detonates one or more files using joe sandbox integration.,machine learning,0
771,detonates one or more files using joe sandbox integration.,mcafee,0
772,detonates one or more files using joe sandbox integration.,mcafee.advanced.threat.defence,0
773,detonates one or more files using joe sandbox integration.,minemeld,0
774,detonates one or more files using joe sandbox integration.,na,0
775,detonates one or more files using joe sandbox integration.,paloAlto.network,0
776,detonates one or more files using joe sandbox integration.,sandbox.joe.security,1
777,detonates one or more files using joe sandbox integration.,sandbox.mcafee.advanced.threat.defence,0
778,detonates one or more files using joe sandbox integration.,source.user,0
779,detonates one or more files using joe sandbox integration.,source.user.email,0
780,detonates one or more files using joe sandbox integration.,username,0
781,detonates one or more files using joe sandbox integration.,war,0
782,detonates one or more urls using the joe security sandbox integration.,active,0
783,detonates one or more urls using the joe security sandbox integration.,active,0
784,detonates one or more urls using the joe security sandbox integration.,available,0
785,detonates one or more urls using the joe security sandbox integration.,available,0
786,detonates one or more urls using the joe security sandbox integration.,bitdam,0
787,detonates one or more urls using the joe security sandbox integration.,bitdam,0
788,detonates one or more urls using the joe security sandbox integration.,carbonblack,0
789,detonates one or more urls using the joe security sandbox integration.,carbonblack,0
790,detonates one or more urls using the joe security sandbox integration.,checkpoint,0
791,detonates one or more urls using the joe security sandbox integration.,checkpoint,0
792,detonates one or more urls using the joe security sandbox integration.,crowdstrike.falcon,0
793,detonates one or more urls using the joe security sandbox integration.,crowdstrike.falcon,0
794,detonates one or more urls using the joe security sandbox integration.,csirt.slack,0
795,detonates one or more urls using the joe security sandbox integration.,csirt.slack,0
796,detonates one or more urls using the joe security sandbox integration.,email,0
797,detonates one or more urls using the joe security sandbox integration.,email,0
798,detonates one or more urls using the joe security sandbox integration.,empty,0
799,detonates one or more urls using the joe security sandbox integration.,empty,0
800,detonates one or more urls using the joe security sandbox integration.,fireEye,0
801,detonates one or more urls using the joe security sandbox integration.,fireEye,0
802,detonates one or more urls using the joe security sandbox integration.,joe.security,0
803,detonates one or more urls using the joe security sandbox integration.,joe.security,1
804,detonates one or more urls using the joe security sandbox integration.,machine learning,0
805,detonates one or more urls using the joe security sandbox integration.,machine learning,0
806,detonates one or more urls using the joe security sandbox integration.,mcafee,0
807,detonates one or more urls using the joe security sandbox integration.,mcafee,0
808,detonates one or more urls using the joe security sandbox integration.,mcafee.advanced.threat.defence,0
809,detonates one or more urls using the joe security sandbox integration.,mcafee.advanced.threat.defence,0
810,detonates one or more urls using the joe security sandbox integration.,minemeld,0
811,detonates one or more urls using the joe security sandbox integration.,minemeld,0
812,detonates one or more urls using the joe security sandbox integration.,na,0
813,detonates one or more urls using the joe security sandbox integration.,na,0
814,detonates one or more urls using the joe security sandbox integration.,paloAlto.network,0
815,detonates one or more urls using the joe security sandbox integration.,paloAlto.network,0
816,detonates one or more urls using the joe security sandbox integration.,sandbox.joe.security,0
817,detonates one or more urls using the joe security sandbox integration.,sandbox.joe.security,1
818,detonates one or more urls using the joe security sandbox integration.,sandbox.mcafee.advanced.threat.defence,0
819,detonates one or more urls using the joe security sandbox integration.,sandbox.mcafee.advanced.threat.defence,0
820,detonates one or more urls using the joe security sandbox integration.,source.user,0
821,detonates one or more urls using the joe security sandbox integration.,source.user,0
822,detonates one or more urls using the joe security sandbox integration.,source.user.email,0
823,detonates one or more urls using the joe security sandbox integration.,source.user.email,0
824,detonates one or more urls using the joe security sandbox integration.,username,0
825,detonates one or more urls using the joe security sandbox integration.,username,0
826,detonates one or more urls using the joe security sandbox integration.,war,0
827,detonates one or more urls using the joe security sandbox integration.,war,0
828,disable the account using active directory.,active,1
829,disable the account using active directory.,available,0
830,disable the account using active directory.,bitdam,0
831,disable the account using active directory.,carbonblack,0
832,disable the account using active directory.,checkpoint,0
833,disable the account using active directory.,crowdstrike.falcon,0
834,disable the account using active directory.,csirt.slack,0
835,disable the account using active directory.,email,0
836,disable the account using active directory.,empty,0
837,disable the account using active directory.,fireEye,0
838,disable the account using active directory.,joe.security,0
839,disable the account using active directory.,machine learning,0
840,disable the account using active directory.,mcafee,0
841,disable the account using active directory.,mcafee.advanced.threat.defence,0
842,disable the account using active directory.,minemeld,0
843,disable the account using active directory.,na,0
844,disable the account using active directory.,paloAlto.network,0
845,disable the account using active directory.,sandbox.joe.security,0
846,disable the account using active directory.,sandbox.mcafee.advanced.threat.defence,0
847,disable the account using active directory.,source.user,0
848,disable the account using active directory.,source.user.email,0
849,disable the account using active directory.,username,0
850,disable the account using active directory.,war,0
851,download the pdf report to the war room.,active,0
852,download the pdf report to the war room.,available,0
853,download the pdf report to the war room.,bitdam,0
854,download the pdf report to the war room.,carbonblack,0
855,download the pdf report to the war room.,checkpoint,0
856,download the pdf report to the war room.,crowdstrike.falcon,0
857,download the pdf report to the war room.,csirt.slack,0
858,download the pdf report to the war room.,email,0
859,download the pdf report to the war room.,empty,0
860,download the pdf report to the war room.,fireEye,0
861,download the pdf report to the war room.,joe.security,0
862,download the pdf report to the war room.,machine learning,0
863,download the pdf report to the war room.,mcafee,0
864,download the pdf report to the war room.,mcafee.advanced.threat.defence,0
865,download the pdf report to the war room.,minemeld,0
866,download the pdf report to the war room.,na,0
867,download the pdf report to the war room.,paloAlto.network,0
868,download the pdf report to the war room.,sandbox.joe.security,0
869,download the pdf report to the war room.,sandbox.mcafee.advanced.threat.defence,0
870,download the pdf report to the war room.,source.user,0
871,download the pdf report to the war room.,source.user.email,0
872,download the pdf report to the war room.,username,0
873,download the pdf report to the war room.,war,1
874,downloads file from archer to demisto's context,active,0
875,downloads file from archer to demisto's context,available,0
876,downloads file from archer to demisto's context,bitdam,0
877,downloads file from archer to demisto's context,carbonblack,0
878,downloads file from archer to demisto's context,checkpoint,0
879,downloads file from archer to demisto's context,crowdstrike.falcon,0
880,downloads file from archer to demisto's context,csirt.slack,0
881,downloads file from archer to demisto's context,email,0
882,downloads file from archer to demisto's context,empty,0
883,downloads file from archer to demisto's context,fireEye,0
884,downloads file from archer to demisto's context,joe.security,0
885,downloads file from archer to demisto's context,machine learning,0
886,downloads file from archer to demisto's context,mcafee,0
887,downloads file from archer to demisto's context,mcafee.advanced.threat.defence,0
888,downloads file from archer to demisto's context,minemeld,0
889,downloads file from archer to demisto's context,na,1
890,downloads file from archer to demisto's context,paloAlto.network,0
891,downloads file from archer to demisto's context,sandbox.joe.security,0
892,downloads file from archer to demisto's context,sandbox.mcafee.advanced.threat.defence,0
893,downloads file from archer to demisto's context,source.user,0
894,downloads file from archer to demisto's context,source.user.email,0
895,downloads file from archer to demisto's context,username,0
896,downloads file from archer to demisto's context,war,0
897,dump the file to the war room (from base64 list),active,0
898,dump the file to the war room (from base64 list),available,0
899,dump the file to the war room (from base64 list),bitdam,0
900,dump the file to the war room (from base64 list),carbonblack,0
901,dump the file to the war room (from base64 list),checkpoint,0
902,dump the file to the war room (from base64 list),crowdstrike.falcon,0
903,dump the file to the war room (from base64 list),csirt.slack,0
904,dump the file to the war room (from base64 list),email,0
905,dump the file to the war room (from base64 list),empty,0
906,dump the file to the war room (from base64 list),fireEye,0
907,dump the file to the war room (from base64 list),joe.security,0
908,dump the file to the war room (from base64 list),machine learning,0
909,dump the file to the war room (from base64 list),mcafee,0
910,dump the file to the war room (from base64 list),mcafee.advanced.threat.defence,0
911,dump the file to the war room (from base64 list),minemeld,0
912,dump the file to the war room (from base64 list),na,0
913,dump the file to the war room (from base64 list),paloAlto.network,0
914,dump the file to the war room (from base64 list),sandbox.joe.security,0
915,dump the file to the war room (from base64 list),sandbox.mcafee.advanced.threat.defence,0
916,dump the file to the war room (from base64 list),source.user,0
917,dump the file to the war room (from base64 list),source.user.email,0
918,dump the file to the war room (from base64 list),username,0
919,dump the file to the war room (from base64 list),war,1
920,enrich accounts using one or more integration,active,0
921,enrich accounts using one or more integration,available,0
922,enrich accounts using one or more integration,bitdam,0
923,enrich accounts using one or more integration,carbonblack,0
924,enrich accounts using one or more integration,checkpoint,0
925,enrich accounts using one or more integration,crowdstrike.falcon,0
926,enrich accounts using one or more integration,csirt.slack,0
927,enrich accounts using one or more integration,email,0
928,enrich accounts using one or more integration,empty,0
929,enrich accounts using one or more integration,fireEye,0
930,enrich accounts using one or more integration,joe.security,0
931,enrich accounts using one or more integration,machine learning,0
932,enrich accounts using one or more integration,mcafee,0
933,enrich accounts using one or more integration,mcafee.advanced.threat.defence,0
934,enrich accounts using one or more integration,minemeld,0
935,enrich accounts using one or more integration,na,1
936,enrich accounts using one or more integration,paloAlto.network,0
937,enrich accounts using one or more integration,sandbox.joe.security,0
938,enrich accounts using one or more integration,sandbox.mcafee.advanced.threat.defence,0
939,enrich accounts using one or more integration,source.user,0
940,enrich accounts using one or more integration,source.user.email,0
941,enrich accounts using one or more integration,username,0
942,enrich accounts using one or more integration,war,0
943,get a specific case from esm,active,0
944,get a specific case from esm,available,0
945,get a specific case from esm,bitdam,0
946,get a specific case from esm,carbonblack,0
947,get a specific case from esm,checkpoint,0
948,get a specific case from esm,crowdstrike.falcon,0
949,get a specific case from esm,csirt.slack,0
950,get a specific case from esm,email,0
951,get a specific case from esm,empty,0
952,get a specific case from esm,fireEye,0
953,get a specific case from esm,joe.security,0
954,get a specific case from esm,machine learning,0
955,get a specific case from esm,mcafee,0
956,get a specific case from esm,mcafee.advanced.threat.defence,0
957,get a specific case from esm,minemeld,0
958,get a specific case from esm,na,1
959,get a specific case from esm,paloAlto.network,0
960,get a specific case from esm,sandbox.joe.security,0
961,get a specific case from esm,sandbox.mcafee.advanced.threat.defence,0
962,get a specific case from esm,source.user,0
963,get a specific case from esm,source.user.email,0
964,get a specific case from esm,username,0
965,get a specific case from esm,war,0
966,get crowdstrike device id,active,0
967,get crowdstrike device id,available,0
968,get crowdstrike device id,bitdam,0
969,get crowdstrike device id,carbonblack,0
970,get crowdstrike device id,checkpoint,0
971,get crowdstrike device id,crowdstrike.falcon,0
972,get crowdstrike device id,csirt.slack,0
973,get crowdstrike device id,email,0
974,get crowdstrike device id,empty,0
975,get crowdstrike device id,fireEye,0
976,get crowdstrike device id,joe.security,0
977,get crowdstrike device id,machine learning,0
978,get crowdstrike device id,mcafee,0
979,get crowdstrike device id,mcafee.advanced.threat.defence,0
980,get crowdstrike device id,minemeld,0
981,get crowdstrike device id,na,1
982,get crowdstrike device id,paloAlto.network,0
983,get crowdstrike device id,sandbox.joe.security,0
984,get crowdstrike device id,sandbox.mcafee.advanced.threat.defence,0
985,get crowdstrike device id,source.user,0
986,get crowdstrike device id,source.user.email,0
987,get crowdstrike device id,username,0
988,get crowdstrike device id,war,0
989,get hardware details from endpoint,active,0
990,get hardware details from endpoint,available,0
991,get hardware details from endpoint,bitdam,0
992,get hardware details from endpoint,carbonblack,0
993,get hardware details from endpoint,checkpoint,0
994,get hardware details from endpoint,crowdstrike.falcon,0
995,get hardware details from endpoint,csirt.slack,0
996,get hardware details from endpoint,email,0
997,get hardware details from endpoint,empty,0
998,get hardware details from endpoint,fireEye,0
999,get hardware details from endpoint,joe.security,0
1000,get hardware details from endpoint,machine learning,0
1001,get hardware details from endpoint,mcafee,0
1002,get hardware details from endpoint,mcafee.advanced.threat.defence,0
1003,get hardware details from endpoint,minemeld,0
1004,get hardware details from endpoint,na,1
1005,get hardware details from endpoint,paloAlto.network,0
1006,get hardware details from endpoint,sandbox.joe.security,0
1007,get hardware details from endpoint,sandbox.mcafee.advanced.threat.defence,0
1008,get hardware details from endpoint,source.user,0
1009,get hardware details from endpoint,source.user.email,0
1010,get hardware details from endpoint,username,0
1011,get hardware details from endpoint,war,0
1012,get host information from crowdstrike falcon host,active,0
1013,get host information from crowdstrike falcon host,available,0
1014,get host information from crowdstrike falcon host,bitdam,0
1015,get host information from crowdstrike falcon host,carbonblack,0
1016,get host information from crowdstrike falcon host,checkpoint,0
1017,get host information from crowdstrike falcon host,crowdstrike.falcon,1
1018,get host information from crowdstrike falcon host,csirt.slack,0
1019,get host information from crowdstrike falcon host,email,0
1020,get host information from crowdstrike falcon host,empty,0
1021,get host information from crowdstrike falcon host,fireEye,0
1022,get host information from crowdstrike falcon host,joe.security,0
1023,get host information from crowdstrike falcon host,machine learning,0
1024,get host information from crowdstrike falcon host,mcafee,0
1025,get host information from crowdstrike falcon host,mcafee.advanced.threat.defence,0
1026,get host information from crowdstrike falcon host,minemeld,0
1027,get host information from crowdstrike falcon host,na,0
1028,get host information from crowdstrike falcon host,paloAlto.network,0
1029,get host information from crowdstrike falcon host,sandbox.joe.security,0
1030,get host information from crowdstrike falcon host,sandbox.mcafee.advanced.threat.defence,0
1031,get host information from crowdstrike falcon host,source.user,0
1032,get host information from crowdstrike falcon host,source.user.email,0
1033,get host information from crowdstrike falcon host,username,0
1034,get host information from crowdstrike falcon host,war,0
1035,get the report for a task created for a submitted file or url.,active,0
1036,get the report for a task created for a submitted file or url.,available,0
1037,get the report for a task created for a submitted file or url.,bitdam,0
1038,get the report for a task created for a submitted file or url.,carbonblack,0
1039,get the report for a task created for a submitted file or url.,checkpoint,0
1040,get the report for a task created for a submitted file or url.,crowdstrike.falcon,0
1041,get the report for a task created for a submitted file or url.,csirt.slack,0
1042,get the report for a task created for a submitted file or url.,email,0
1043,get the report for a task created for a submitted file or url.,empty,0
1044,get the report for a task created for a submitted file or url.,fireEye,0
1045,get the report for a task created for a submitted file or url.,joe.security,0
1046,get the report for a task created for a submitted file or url.,machine learning,0
1047,get the report for a task created for a submitted file or url.,mcafee,0
1048,get the report for a task created for a submitted file or url.,mcafee.advanced.threat.defence,0
1049,get the report for a task created for a submitted file or url.,minemeld,0
1050,get the report for a task created for a submitted file or url.,na,1
1051,get the report for a task created for a submitted file or url.,paloAlto.network,0
1052,get the report for a task created for a submitted file or url.,sandbox.joe.security,0
1053,get the report for a task created for a submitted file or url.,sandbox.mcafee.advanced.threat.defence,0
1054,get the report for a task created for a submitted file or url.,source.user,0
1055,get the report for a task created for a submitted file or url.,source.user.email,0
1056,get the report for a task created for a submitted file or url.,username,0
1057,get the report for a task created for a submitted file or url.,war,0
1058,get the results of the operation.,active,0
1059,get the results of the operation.,available,0
1060,get the results of the operation.,bitdam,0
1061,get the results of the operation.,carbonblack,0
1062,get the results of the operation.,checkpoint,0
1063,get the results of the operation.,crowdstrike.falcon,0
1064,get the results of the operation.,csirt.slack,0
1065,get the results of the operation.,email,0
1066,get the results of the operation.,empty,0
1067,get the results of the operation.,fireEye,0
1068,get the results of the operation.,joe.security,0
1069,get the results of the operation.,machine learning,0
1070,get the results of the operation.,mcafee,0
1071,get the results of the operation.,mcafee.advanced.threat.defence,0
1072,get the results of the operation.,minemeld,0
1073,get the results of the operation.,na,1
1074,get the results of the operation.,paloAlto.network,0
1075,get the results of the operation.,sandbox.joe.security,0
1076,get the results of the operation.,sandbox.mcafee.advanced.threat.defence,0
1077,get the results of the operation.,source.user,0
1078,get the results of the operation.,source.user.email,0
1079,get the results of the operation.,username,0
1080,get the results of the operation.,war,0
1081,initiate the operation,active,0
1082,initiate the operation,available,0
1083,initiate the operation,bitdam,0
1084,initiate the operation,carbonblack,0
1085,initiate the operation,checkpoint,0
1086,initiate the operation,crowdstrike.falcon,0
1087,initiate the operation,csirt.slack,0
1088,initiate the operation,email,0
1089,initiate the operation,empty,0
1090,initiate the operation,fireEye,0
1091,initiate the operation,joe.security,0
1092,initiate the operation,machine learning,0
1093,initiate the operation,mcafee,0
1094,initiate the operation,mcafee.advanced.threat.defence,0
1095,initiate the operation,minemeld,0
1096,initiate the operation,na,1
1097,initiate the operation,paloAlto.network,0
1098,initiate the operation,sandbox.joe.security,0
1099,initiate the operation,sandbox.mcafee.advanced.threat.defence,0
1100,initiate the operation,source.user,0
1101,initiate the operation,source.user.email,0
1102,initiate the operation,username,0
1103,initiate the operation,war,0
1104,initiated the generic polling playbook that will do the polling command,active,0
1105,initiated the generic polling playbook that will do the polling command,available,0
1106,initiated the generic polling playbook that will do the polling command,bitdam,0
1107,initiated the generic polling playbook that will do the polling command,carbonblack,0
1108,initiated the generic polling playbook that will do the polling command,checkpoint,0
1109,initiated the generic polling playbook that will do the polling command,crowdstrike.falcon,0
1110,initiated the generic polling playbook that will do the polling command,csirt.slack,0
1111,initiated the generic polling playbook that will do the polling command,email,0
1112,initiated the generic polling playbook that will do the polling command,empty,0
1113,initiated the generic polling playbook that will do the polling command,fireEye,0
1114,initiated the generic polling playbook that will do the polling command,joe.security,0
1115,initiated the generic polling playbook that will do the polling command,machine learning,0
1116,initiated the generic polling playbook that will do the polling command,mcafee,0
1117,initiated the generic polling playbook that will do the polling command,mcafee.advanced.threat.defence,0
1118,initiated the generic polling playbook that will do the polling command,minemeld,0
1119,initiated the generic polling playbook that will do the polling command,na,1
1120,initiated the generic polling playbook that will do the polling command,paloAlto.network,0
1121,initiated the generic polling playbook that will do the polling command,sandbox.joe.security,0
1122,initiated the generic polling playbook that will do the polling command,sandbox.mcafee.advanced.threat.defence,0
1123,initiated the generic polling playbook that will do the polling command,source.user,0
1124,initiated the generic polling playbook that will do the polling command,source.user.email,0
1125,initiated the generic polling playbook that will do the polling command,username,0
1126,initiated the generic polling playbook that will do the polling command,war,0
1127,parse email with nexpose,active,0
1128,parse email with nexpose,available,0
1129,parse email with nexpose,bitdam,0
1130,parse email with nexpose,carbonblack,0
1131,parse email with nexpose,checkpoint,0
1132,parse email with nexpose,crowdstrike.falcon,0
1133,parse email with nexpose,csirt.slack,0
1134,parse email with nexpose,email,0
1135,parse email with nexpose,empty,0
1136,parse email with nexpose,fireEye,0
1137,parse email with nexpose,joe.security,0
1138,parse email with nexpose,machine learning,0
1139,parse email with nexpose,mcafee,0
1140,parse email with nexpose,mcafee.advanced.threat.defence,0
1141,parse email with nexpose,minemeld,0
1142,parse email with nexpose,na,1
1143,parse email with nexpose,paloAlto.network,0
1144,parse email with nexpose,sandbox.joe.security,0
1145,parse email with nexpose,sandbox.mcafee.advanced.threat.defence,0
1146,parse email with nexpose,source.user,0
1147,parse email with nexpose,source.user.email,0
1148,parse email with nexpose,username,0
1149,parse email with nexpose,war,0
1150,parse email with sentinelone,active,0
1151,parse email with sentinelone,available,0
1152,parse email with sentinelone,bitdam,0
1153,parse email with sentinelone,carbonblack,0
1154,parse email with sentinelone,checkpoint,0
1155,parse email with sentinelone,crowdstrike.falcon,0
1156,parse email with sentinelone,csirt.slack,0
1157,parse email with sentinelone,email,0
1158,parse email with sentinelone,empty,0
1159,parse email with sentinelone,fireEye,0
1160,parse email with sentinelone,joe.security,0
1161,parse email with sentinelone,machine learning,0
1162,parse email with sentinelone,mcafee,0
1163,parse email with sentinelone,mcafee.advanced.threat.defence,0
1164,parse email with sentinelone,minemeld,0
1165,parse email with sentinelone,na,1
1166,parse email with sentinelone,paloAlto.network,0
1167,parse email with sentinelone,sandbox.joe.security,0
1168,parse email with sentinelone,sandbox.mcafee.advanced.threat.defence,0
1169,parse email with sentinelone,source.user,0
1170,parse email with sentinelone,source.user.email,0
1171,parse email with sentinelone,username,0
1172,parse email with sentinelone,war,0
1173,parse email with splunk,active,0
1174,parse email with splunk,available,0
1175,parse email with splunk,bitdam,0
1176,parse email with splunk,carbonblack,0
1177,parse email with splunk,checkpoint,0
1178,parse email with splunk,crowdstrike.falcon,0
1179,parse email with splunk,csirt.slack,0
1180,parse email with splunk,email,0
1181,parse email with splunk,empty,0
1182,parse email with splunk,fireEye,0
1183,parse email with splunk,joe.security,0
1184,parse email with splunk,machine learning,0
1185,parse email with splunk,mcafee,0
1186,parse email with splunk,mcafee.advanced.threat.defence,0
1187,parse email with splunk,minemeld,0
1188,parse email with splunk,na,1
1189,parse email with splunk,paloAlto.network,0
1190,parse email with splunk,sandbox.joe.security,0
