,0,1,2
1123,check operation status,room,0
1124,check operation status,sandbox,0
1125,check operation status,search,0
1126,check operation status,sentinelone,0
1127,check operation status,service,0
1128,check operation status,siem,0
1129,check operation status,splunk,0
1130,check operation status,system,0
1131,check operation status,task,0
1132,check operation status,technique,0
1133,check operation status,trendmicro,0
1134,check operation status,twilio,0
1135,check operation status,url,0
1136,check operation status,username,0
1137,check operation status,vectra,0
1138,check operation status,xfe,0
1139,check operation status,zscaler,0
1140,check username to query,account,0
1141,check username to query,address,0
1142,check username to query,analysis,0
1143,check username to query,analyst,0
1144,check username to query,anyrun,0
1145,check username to query,archer,0
1146,check username to query,array,0
1147,check username to query,atd,0
1148,check username to query,ax,0
1149,check username to query,blacklist,0
1150,check username to query,channel,0
1151,check username to query,context,0
1152,check username to query,critical,0
1153,check username to query,crowdstrike,0
1154,check username to query,cuckoo,0
1155,check username to query,cve,0
1156,check username to query,directory,0
1157,check username to query,endpoint,0
1158,check username to query,esm,0
1159,check username to query,file,0
1160,check username to query,firewall,0
1161,check username to query,high,0
1162,check username to query,host,0
1163,check username to query,incident,0
1164,check username to query,information,0
1165,check username to query,integration,0
1166,check username to query,ip,0
1167,check username to query,low,0
1168,check username to query,manager,0
1169,check username to query,medium,0
1170,check username to query,miner,0
1171,check username to query,na,1
1172,check username to query,nexpose,0
1173,check username to query,operation,0
1174,check username to query,panorama,0
1175,check username to query,playbook,0
1176,check username to query,proxy,0
1177,check username to query,qradar,0
1178,check username to query,qualys,0
1179,check username to query,response,0
1180,check username to query,room,0
1181,check username to query,sandbox,0
1182,check username to query,search,0
1183,check username to query,sentinelone,0
1184,check username to query,service,0
1185,check username to query,siem,0
1186,check username to query,splunk,0
1187,check username to query,system,0
1188,check username to query,task,0
1189,check username to query,technique,0
1190,check username to query,trendmicro,0
1191,check username to query,twilio,0
1192,check username to query,url,0
1193,check username to query,username,0
1194,check username to query,vectra,0
1195,check username to query,xfe,0
1196,check username to query,zscaler,0
1197,classify incident with qradar,account,0
1198,classify incident with qradar,address,0
1199,classify incident with qradar,analysis,0
1200,classify incident with qradar,analyst,0
1201,classify incident with qradar,anyrun,0
1202,classify incident with qradar,archer,0
1203,classify incident with qradar,array,0
1204,classify incident with qradar,atd,0
1205,classify incident with qradar,ax,0
1206,classify incident with qradar,blacklist,0
1207,classify incident with qradar,channel,0
1208,classify incident with qradar,context,0
1209,classify incident with qradar,critical,0
1210,classify incident with qradar,crowdstrike,0
1211,classify incident with qradar,cuckoo,0
1212,classify incident with qradar,cve,0
1213,classify incident with qradar,directory,0
1214,classify incident with qradar,endpoint,0
1215,classify incident with qradar,esm,0
1216,classify incident with qradar,file,0
1217,classify incident with qradar,firewall,0
1218,classify incident with qradar,high,0
1219,classify incident with qradar,host,0
1220,classify incident with qradar,incident,0
1221,classify incident with qradar,information,0
1222,classify incident with qradar,integration,0
1223,classify incident with qradar,ip,0
1224,classify incident with qradar,low,0
1225,classify incident with qradar,manager,0
1226,classify incident with qradar,medium,0
1227,classify incident with qradar,miner,0
1228,classify incident with qradar,na,0
1229,classify incident with qradar,nexpose,0
1230,classify incident with qradar,operation,0
1231,classify incident with qradar,panorama,0
1232,classify incident with qradar,playbook,0
1233,classify incident with qradar,proxy,0
1234,classify incident with qradar,qradar,1
1235,classify incident with qradar,qualys,0
1236,classify incident with qradar,response,0
1237,classify incident with qradar,room,0
1238,classify incident with qradar,sandbox,0
1239,classify incident with qradar,search,0
1240,classify incident with qradar,sentinelone,0
1241,classify incident with qradar,service,0
1242,classify incident with qradar,siem,0
1243,classify incident with qradar,splunk,0
1244,classify incident with qradar,system,0
1245,classify incident with qradar,task,0
1246,classify incident with qradar,technique,0
1247,classify incident with qradar,trendmicro,0
1248,classify incident with qradar,twilio,0
1249,classify incident with qradar,url,0
1250,classify incident with qradar,username,0
1251,classify incident with qradar,vectra,0
1252,classify incident with qradar,xfe,0
1253,classify incident with qradar,zscaler,0
1254,classify incident with trendmicro,account,0
1255,classify incident with trendmicro,address,0
1256,classify incident with trendmicro,analysis,0
1257,classify incident with trendmicro,analyst,0
1258,classify incident with trendmicro,anyrun,0
1259,classify incident with trendmicro,archer,0
1260,classify incident with trendmicro,array,0
1261,classify incident with trendmicro,atd,0
1262,classify incident with trendmicro,ax,0
1263,classify incident with trendmicro,blacklist,0
1264,classify incident with trendmicro,channel,0
1265,classify incident with trendmicro,context,0
1266,classify incident with trendmicro,critical,0
1267,classify incident with trendmicro,crowdstrike,0
1268,classify incident with trendmicro,cuckoo,0
1269,classify incident with trendmicro,cve,0
1270,classify incident with trendmicro,directory,0
1271,classify incident with trendmicro,endpoint,0
1272,classify incident with trendmicro,esm,0
1273,classify incident with trendmicro,file,0
1274,classify incident with trendmicro,firewall,0
1275,classify incident with trendmicro,high,0
1276,classify incident with trendmicro,host,0
1277,classify incident with trendmicro,incident,0
1278,classify incident with trendmicro,information,0
1279,classify incident with trendmicro,integration,0
1280,classify incident with trendmicro,ip,0
1281,classify incident with trendmicro,low,0
1282,classify incident with trendmicro,manager,0
1283,classify incident with trendmicro,medium,0
1284,classify incident with trendmicro,miner,0
1285,classify incident with trendmicro,na,0
1286,classify incident with trendmicro,nexpose,0
1287,classify incident with trendmicro,operation,0
1288,classify incident with trendmicro,panorama,0
1289,classify incident with trendmicro,playbook,0
1290,classify incident with trendmicro,proxy,0
1291,classify incident with trendmicro,qradar,0
1292,classify incident with trendmicro,qualys,0
1293,classify incident with trendmicro,response,0
1294,classify incident with trendmicro,room,0
1295,classify incident with trendmicro,sandbox,0
1296,classify incident with trendmicro,search,0
1297,classify incident with trendmicro,sentinelone,0
1298,classify incident with trendmicro,service,0
1299,classify incident with trendmicro,siem,0
1300,classify incident with trendmicro,splunk,0
1301,classify incident with trendmicro,system,0
1302,classify incident with trendmicro,task,0
1303,classify incident with trendmicro,technique,0
1304,classify incident with trendmicro,trendmicro,1
1305,classify incident with trendmicro,twilio,0
1306,classify incident with trendmicro,url,0
1307,classify incident with trendmicro,username,0
1308,classify incident with trendmicro,vectra,0
1309,classify incident with trendmicro,xfe,0
1310,classify incident with trendmicro,zscaler,0
1311,classify incident with vectra,account,0
1312,classify incident with vectra,address,0
1313,classify incident with vectra,analysis,0
1314,classify incident with vectra,analyst,0
1315,classify incident with vectra,anyrun,0
1316,classify incident with vectra,archer,0
1317,classify incident with vectra,array,0
1318,classify incident with vectra,atd,0
1319,classify incident with vectra,ax,0
1320,classify incident with vectra,blacklist,0
1321,classify incident with vectra,channel,0
1322,classify incident with vectra,context,0
1323,classify incident with vectra,critical,0
1324,classify incident with vectra,crowdstrike,0
1325,classify incident with vectra,cuckoo,0
1326,classify incident with vectra,cve,0
1327,classify incident with vectra,directory,0
1328,classify incident with vectra,endpoint,0
1329,classify incident with vectra,esm,0
1330,classify incident with vectra,file,0
1331,classify incident with vectra,firewall,0
1332,classify incident with vectra,high,0
1333,classify incident with vectra,host,0
1334,classify incident with vectra,incident,0
1335,classify incident with vectra,information,0
1336,classify incident with vectra,integration,0
1337,classify incident with vectra,ip,0
1338,classify incident with vectra,low,0
1339,classify incident with vectra,manager,0
1340,classify incident with vectra,medium,0
1341,classify incident with vectra,miner,0
1342,classify incident with vectra,na,0
1343,classify incident with vectra,nexpose,0
1344,classify incident with vectra,operation,0
1345,classify incident with vectra,panorama,0
1346,classify incident with vectra,playbook,0
1347,classify incident with vectra,proxy,0
1348,classify incident with vectra,qradar,0
1349,classify incident with vectra,qualys,0
1350,classify incident with vectra,response,0
1351,classify incident with vectra,room,0
1352,classify incident with vectra,sandbox,0
1353,classify incident with vectra,search,0
1354,classify incident with vectra,sentinelone,0
1355,classify incident with vectra,service,0
1356,classify incident with vectra,siem,0
1357,classify incident with vectra,splunk,0
1358,classify incident with vectra,system,0
1359,classify incident with vectra,task,0
1360,classify incident with vectra,technique,0
1361,classify incident with vectra,trendmicro,0
1362,classify incident with vectra,twilio,0
1363,classify incident with vectra,url,0
1364,classify incident with vectra,username,0
1365,classify incident with vectra,vectra,1
1366,classify incident with vectra,xfe,0
1367,classify incident with vectra,zscaler,0
1368,close the current incident,account,0
1369,close the current incident,address,0
1370,close the current incident,analysis,0
1371,close the current incident,analyst,0
1372,close the current incident,anyrun,0
1373,close the current incident,archer,0
1374,close the current incident,array,0
1375,close the current incident,atd,0
1376,close the current incident,ax,0
1377,close the current incident,blacklist,0
1378,close the current incident,channel,0
1379,close the current incident,context,0
1380,close the current incident,critical,0
1381,close the current incident,crowdstrike,0
1382,close the current incident,cuckoo,0
1383,close the current incident,cve,0
1384,close the current incident,directory,0
1385,close the current incident,endpoint,0
1386,close the current incident,esm,0
1387,close the current incident,file,0
1388,close the current incident,firewall,0
1389,close the current incident,high,0
1390,close the current incident,host,0
1391,close the current incident,incident,0
1392,close the current incident,information,0
1393,close the current incident,integration,0
1394,close the current incident,ip,0
1395,close the current incident,low,0
1396,close the current incident,manager,0
1397,close the current incident,medium,0
1398,close the current incident,miner,0
1399,close the current incident,na,1
1400,close the current incident,nexpose,0
1401,close the current incident,operation,0
1402,close the current incident,panorama,0
1403,close the current incident,playbook,0
1404,close the current incident,proxy,0
1405,close the current incident,qradar,0
1406,close the current incident,qualys,0
1407,close the current incident,response,0
1408,close the current incident,room,0
1409,close the current incident,sandbox,0
1410,close the current incident,search,0
1411,close the current incident,sentinelone,0
1412,close the current incident,service,0
1413,close the current incident,siem,0
1414,close the current incident,splunk,0
1415,close the current incident,system,0
1416,close the current incident,task,0
1417,close the current incident,technique,0
1418,close the current incident,trendmicro,0
1419,close the current incident,twilio,0
1420,close the current incident,url,0
1421,close the current incident,username,0
1422,close the current incident,vectra,0
1423,close the current incident,xfe,0
1424,close the current incident,zscaler,0
1425,close the investigation.,account,0
1426,close the investigation.,address,0
1427,close the investigation.,analysis,0
1428,close the investigation.,analyst,0
1429,close the investigation.,anyrun,0
1430,close the investigation.,archer,0
1431,close the investigation.,array,0
1432,close the investigation.,atd,0
1433,close the investigation.,ax,0
1434,close the investigation.,blacklist,0
1435,close the investigation.,channel,0
1436,close the investigation.,context,0
1437,close the investigation.,critical,0
1438,close the investigation.,crowdstrike,0
1439,close the investigation.,cuckoo,0
1440,close the investigation.,cve,0
1441,close the investigation.,directory,0
1442,close the investigation.,endpoint,0
1443,close the investigation.,esm,0
1444,close the investigation.,file,0
1445,close the investigation.,firewall,0
1446,close the investigation.,high,0
1447,close the investigation.,host,0
1448,close the investigation.,incident,0
1449,close the investigation.,information,0
1450,close the investigation.,integration,0
1451,close the investigation.,ip,0
1452,close the investigation.,low,0
1453,close the investigation.,manager,0
1454,close the investigation.,medium,0
1455,close the investigation.,miner,0
1456,close the investigation.,na,1
1457,close the investigation.,nexpose,0
1458,close the investigation.,operation,0
1459,close the investigation.,panorama,0
1460,close the investigation.,playbook,0
1461,close the investigation.,proxy,0
1462,close the investigation.,qradar,0
1463,close the investigation.,qualys,0
1464,close the investigation.,response,0
1465,close the investigation.,room,0
1466,close the investigation.,sandbox,0
1467,close the investigation.,search,0
1468,close the investigation.,sentinelone,0
1469,close the investigation.,service,0
1470,close the investigation.,siem,0
1471,close the investigation.,splunk,0
1472,close the investigation.,system,0
1473,close the investigation.,task,0
1474,close the investigation.,technique,0
1475,close the investigation.,trendmicro,0
1476,close the investigation.,twilio,0
1477,close the investigation.,url,0
1478,close the investigation.,username,0
1479,close the investigation.,vectra,0
1480,close the investigation.,xfe,0
1481,close the investigation.,zscaler,0
1482,"create a phishing classifier using machine learning technique, based on email content",account,0
1483,"create a phishing classifier using machine learning technique, based on email content",address,0
1484,"create a phishing classifier using machine learning technique, based on email content",analysis,0
1485,"create a phishing classifier using machine learning technique, based on email content",analyst,0
1486,"create a phishing classifier using machine learning technique, based on email content",anyrun,0
1487,"create a phishing classifier using machine learning technique, based on email content",archer,0
1488,"create a phishing classifier using machine learning technique, based on email content",array,0
1489,"create a phishing classifier using machine learning technique, based on email content",atd,0
1490,"create a phishing classifier using machine learning technique, based on email content",ax,0
1491,"create a phishing classifier using machine learning technique, based on email content",blacklist,0
1492,"create a phishing classifier using machine learning technique, based on email content",channel,0
1493,"create a phishing classifier using machine learning technique, based on email content",context,0
1494,"create a phishing classifier using machine learning technique, based on email content",critical,0
1495,"create a phishing classifier using machine learning technique, based on email content",crowdstrike,0
1496,"create a phishing classifier using machine learning technique, based on email content",cuckoo,0
1497,"create a phishing classifier using machine learning technique, based on email content",cve,0
1498,"create a phishing classifier using machine learning technique, based on email content",directory,0
1499,"create a phishing classifier using machine learning technique, based on email content",endpoint,0
1500,"create a phishing classifier using machine learning technique, based on email content",esm,0
1501,"create a phishing classifier using machine learning technique, based on email content",file,0
1502,"create a phishing classifier using machine learning technique, based on email content",firewall,0
1503,"create a phishing classifier using machine learning technique, based on email content",high,0
1504,"create a phishing classifier using machine learning technique, based on email content",host,0
1505,"create a phishing classifier using machine learning technique, based on email content",incident,0
1506,"create a phishing classifier using machine learning technique, based on email content",information,0
1507,"create a phishing classifier using machine learning technique, based on email content",integration,0
1508,"create a phishing classifier using machine learning technique, based on email content",ip,0
1509,"create a phishing classifier using machine learning technique, based on email content",low,0
1510,"create a phishing classifier using machine learning technique, based on email content",manager,0
1511,"create a phishing classifier using machine learning technique, based on email content",medium,0
1512,"create a phishing classifier using machine learning technique, based on email content",miner,0
1513,"create a phishing classifier using machine learning technique, based on email content",na,0
1514,"create a phishing classifier using machine learning technique, based on email content",nexpose,0
1515,"create a phishing classifier using machine learning technique, based on email content",operation,0
1516,"create a phishing classifier using machine learning technique, based on email content",panorama,0
1517,"create a phishing classifier using machine learning technique, based on email content",playbook,0
1518,"create a phishing classifier using machine learning technique, based on email content",proxy,0
1519,"create a phishing classifier using machine learning technique, based on email content",qradar,0
1520,"create a phishing classifier using machine learning technique, based on email content",qualys,0
1521,"create a phishing classifier using machine learning technique, based on email content",response,0
1522,"create a phishing classifier using machine learning technique, based on email content",room,0
1523,"create a phishing classifier using machine learning technique, based on email content",sandbox,0
1524,"create a phishing classifier using machine learning technique, based on email content",search,0
1525,"create a phishing classifier using machine learning technique, based on email content",sentinelone,0
1526,"create a phishing classifier using machine learning technique, based on email content",service,0
1527,"create a phishing classifier using machine learning technique, based on email content",siem,0
1528,"create a phishing classifier using machine learning technique, based on email content",splunk,0
1529,"create a phishing classifier using machine learning technique, based on email content",system,0
1530,"create a phishing classifier using machine learning technique, based on email content",task,0
1531,"create a phishing classifier using machine learning technique, based on email content",technique,1
1532,"create a phishing classifier using machine learning technique, based on email content",trendmicro,0
1533,"create a phishing classifier using machine learning technique, based on email content",twilio,0
1534,"create a phishing classifier using machine learning technique, based on email content",url,0
1535,"create a phishing classifier using machine learning technique, based on email content",username,0
1536,"create a phishing classifier using machine learning technique, based on email content",vectra,0
1537,"create a phishing classifier using machine learning technique, based on email content",xfe,0
1538,"create a phishing classifier using machine learning technique, based on email content",zscaler,0
1539,detonate the file in available sandboxes.,account,0
1540,detonate the file in available sandboxes.,address,0
1541,detonate the file in available sandboxes.,analysis,0
1542,detonate the file in available sandboxes.,analyst,0
1543,detonate the file in available sandboxes.,anyrun,0
1544,detonate the file in available sandboxes.,archer,0
1545,detonate the file in available sandboxes.,array,0
1546,detonate the file in available sandboxes.,atd,0
1547,detonate the file in available sandboxes.,ax,0
1548,detonate the file in available sandboxes.,blacklist,0
1549,detonate the file in available sandboxes.,channel,0
1550,detonate the file in available sandboxes.,context,0
1551,detonate the file in available sandboxes.,critical,0
1552,detonate the file in available sandboxes.,crowdstrike,0
1553,detonate the file in available sandboxes.,cuckoo,0
1554,detonate the file in available sandboxes.,cve,0
1555,detonate the file in available sandboxes.,directory,0
1556,detonate the file in available sandboxes.,endpoint,0
1557,detonate the file in available sandboxes.,esm,0
1558,detonate the file in available sandboxes.,file,0
1559,detonate the file in available sandboxes.,firewall,0
1560,detonate the file in available sandboxes.,high,0
1561,detonate the file in available sandboxes.,host,0
1562,detonate the file in available sandboxes.,incident,0
1563,detonate the file in available sandboxes.,information,0
1564,detonate the file in available sandboxes.,integration,0
1565,detonate the file in available sandboxes.,ip,0
1566,detonate the file in available sandboxes.,low,0
1567,detonate the file in available sandboxes.,manager,0
1568,detonate the file in available sandboxes.,medium,0
1569,detonate the file in available sandboxes.,miner,0
1570,detonate the file in available sandboxes.,na,0
1571,detonate the file in available sandboxes.,nexpose,0
1572,detonate the file in available sandboxes.,operation,0
1573,detonate the file in available sandboxes.,panorama,0
1574,detonate the file in available sandboxes.,playbook,0
1575,detonate the file in available sandboxes.,proxy,0
1576,detonate the file in available sandboxes.,qradar,0
1577,detonate the file in available sandboxes.,qualys,0
1578,detonate the file in available sandboxes.,response,0
1579,detonate the file in available sandboxes.,room,0
1580,detonate the file in available sandboxes.,sandbox,1
1581,detonate the file in available sandboxes.,search,0
1582,detonate the file in available sandboxes.,sentinelone,0
1583,detonate the file in available sandboxes.,service,0
1584,detonate the file in available sandboxes.,siem,0
1585,detonate the file in available sandboxes.,splunk,0
1586,detonate the file in available sandboxes.,system,0
1587,detonate the file in available sandboxes.,task,0
1588,detonate the file in available sandboxes.,technique,0
1589,detonate the file in available sandboxes.,trendmicro,0
1590,detonate the file in available sandboxes.,twilio,0
1591,detonate the file in available sandboxes.,url,0
1592,detonate the file in available sandboxes.,username,0
1593,detonate the file in available sandboxes.,vectra,0
1594,detonate the file in available sandboxes.,xfe,0
1595,detonate the file in available sandboxes.,zscaler,0
1596,detonate the file in crowdstrike falcon sandbox.,account,0
1597,detonate the file in crowdstrike falcon sandbox.,address,0
1598,detonate the file in crowdstrike falcon sandbox.,analysis,0
1599,detonate the file in crowdstrike falcon sandbox.,analyst,0
1600,detonate the file in crowdstrike falcon sandbox.,anyrun,0
1601,detonate the file in crowdstrike falcon sandbox.,archer,0
1602,detonate the file in crowdstrike falcon sandbox.,array,0
1603,detonate the file in crowdstrike falcon sandbox.,atd,0
1604,detonate the file in crowdstrike falcon sandbox.,ax,0
1605,detonate the file in crowdstrike falcon sandbox.,blacklist,0
1606,detonate the file in crowdstrike falcon sandbox.,channel,0
1607,detonate the file in crowdstrike falcon sandbox.,context,0
1608,detonate the file in crowdstrike falcon sandbox.,critical,0
1609,detonate the file in crowdstrike falcon sandbox.,crowdstrike,0
1610,detonate the file in crowdstrike falcon sandbox.,cuckoo,0
1611,detonate the file in crowdstrike falcon sandbox.,cve,0
1612,detonate the file in crowdstrike falcon sandbox.,directory,0
1613,detonate the file in crowdstrike falcon sandbox.,endpoint,0
1614,detonate the file in crowdstrike falcon sandbox.,esm,0
1615,detonate the file in crowdstrike falcon sandbox.,file,0
1616,detonate the file in crowdstrike falcon sandbox.,firewall,0
1617,detonate the file in crowdstrike falcon sandbox.,high,0
1618,detonate the file in crowdstrike falcon sandbox.,host,0
1619,detonate the file in crowdstrike falcon sandbox.,incident,0
1620,detonate the file in crowdstrike falcon sandbox.,information,0
1621,detonate the file in crowdstrike falcon sandbox.,integration,0
1622,detonate the file in crowdstrike falcon sandbox.,ip,0
1623,detonate the file in crowdstrike falcon sandbox.,low,0
1624,detonate the file in crowdstrike falcon sandbox.,manager,0
1625,detonate the file in crowdstrike falcon sandbox.,medium,0
1626,detonate the file in crowdstrike falcon sandbox.,miner,0
1627,detonate the file in crowdstrike falcon sandbox.,na,0
1628,detonate the file in crowdstrike falcon sandbox.,nexpose,0
1629,detonate the file in crowdstrike falcon sandbox.,operation,0
1630,detonate the file in crowdstrike falcon sandbox.,panorama,0
1631,detonate the file in crowdstrike falcon sandbox.,playbook,0
1632,detonate the file in crowdstrike falcon sandbox.,proxy,0
1633,detonate the file in crowdstrike falcon sandbox.,qradar,0
1634,detonate the file in crowdstrike falcon sandbox.,qualys,0
1635,detonate the file in crowdstrike falcon sandbox.,response,0
1636,detonate the file in crowdstrike falcon sandbox.,room,0
1637,detonate the file in crowdstrike falcon sandbox.,sandbox,1
1638,detonate the file in crowdstrike falcon sandbox.,search,0
1639,detonate the file in crowdstrike falcon sandbox.,sentinelone,0
1640,detonate the file in crowdstrike falcon sandbox.,service,0
1641,detonate the file in crowdstrike falcon sandbox.,siem,0
1642,detonate the file in crowdstrike falcon sandbox.,splunk,0
1643,detonate the file in crowdstrike falcon sandbox.,system,0
1644,detonate the file in crowdstrike falcon sandbox.,task,0
1645,detonate the file in crowdstrike falcon sandbox.,technique,0
1646,detonate the file in crowdstrike falcon sandbox.,trendmicro,0
1647,detonate the file in crowdstrike falcon sandbox.,twilio,0
1648,detonate the file in crowdstrike falcon sandbox.,url,0
1649,detonate the file in crowdstrike falcon sandbox.,username,0
1650,detonate the file in crowdstrike falcon sandbox.,vectra,0
1651,detonate the file in crowdstrike falcon sandbox.,xfe,0
1652,detonate the file in crowdstrike falcon sandbox.,zscaler,0
1653,detonate the file in mcafee atd,account,0
1654,detonate the file in mcafee atd,address,0
1655,detonate the file in mcafee atd,analysis,0
1656,detonate the file in mcafee atd,analyst,0
1657,detonate the file in mcafee atd,anyrun,0
1658,detonate the file in mcafee atd,archer,0
1659,detonate the file in mcafee atd,array,0
1660,detonate the file in mcafee atd,atd,1
1661,detonate the file in mcafee atd,ax,0
1662,detonate the file in mcafee atd,blacklist,0
1663,detonate the file in mcafee atd,channel,0
1664,detonate the file in mcafee atd,context,0
1665,detonate the file in mcafee atd,critical,0
1666,detonate the file in mcafee atd,crowdstrike,0
1667,detonate the file in mcafee atd,cuckoo,0
1668,detonate the file in mcafee atd,cve,0
1669,detonate the file in mcafee atd,directory,0
1670,detonate the file in mcafee atd,endpoint,0
1671,detonate the file in mcafee atd,esm,0
1672,detonate the file in mcafee atd,file,0
1673,detonate the file in mcafee atd,firewall,0
1674,detonate the file in mcafee atd,high,0
1675,detonate the file in mcafee atd,host,0
1676,detonate the file in mcafee atd,incident,0
1677,detonate the file in mcafee atd,information,0
1678,detonate the file in mcafee atd,integration,0
1679,detonate the file in mcafee atd,ip,0
1680,detonate the file in mcafee atd,low,0
1681,detonate the file in mcafee atd,manager,0
1682,detonate the file in mcafee atd,medium,0
1683,detonate the file in mcafee atd,miner,0
1684,detonate the file in mcafee atd,na,0
1685,detonate the file in mcafee atd,nexpose,0
1686,detonate the file in mcafee atd,operation,0
1687,detonate the file in mcafee atd,panorama,0
1688,detonate the file in mcafee atd,playbook,0
1689,detonate the file in mcafee atd,proxy,0
1690,detonate the file in mcafee atd,qradar,0
1691,detonate the file in mcafee atd,qualys,0
1692,detonate the file in mcafee atd,response,0
1693,detonate the file in mcafee atd,room,0
1694,detonate the file in mcafee atd,sandbox,0
1695,detonate the file in mcafee atd,search,0
1696,detonate the file in mcafee atd,sentinelone,0
1697,detonate the file in mcafee atd,service,0
1698,detonate the file in mcafee atd,siem,0
1699,detonate the file in mcafee atd,splunk,0
1700,detonate the file in mcafee atd,system,0
1701,detonate the file in mcafee atd,task,0
1702,detonate the file in mcafee atd,technique,0
1703,detonate the file in mcafee atd,trendmicro,0
1704,detonate the file in mcafee atd,twilio,0
1705,detonate the file in mcafee atd,url,0
1706,detonate the file in mcafee atd,username,0
1707,detonate the file in mcafee atd,vectra,0
1708,detonate the file in mcafee atd,xfe,0
1709,detonate the file in mcafee atd,zscaler,0
1710,detonates a file using anyrun,account,0
1711,detonates a file using anyrun,address,0
1712,detonates a file using anyrun,analysis,0
1713,detonates a file using anyrun,analyst,0
1714,detonates a file using anyrun,anyrun,1
1715,detonates a file using anyrun,archer,0
1716,detonates a file using anyrun,array,0
1717,detonates a file using anyrun,atd,0
1718,detonates a file using anyrun,ax,0
1719,detonates a file using anyrun,blacklist,0
1720,detonates a file using anyrun,channel,0
1721,detonates a file using anyrun,context,0
1722,detonates a file using anyrun,critical,0
1723,detonates a file using anyrun,crowdstrike,0
1724,detonates a file using anyrun,cuckoo,0
1725,detonates a file using anyrun,cve,0
1726,detonates a file using anyrun,directory,0
1727,detonates a file using anyrun,endpoint,0
1728,detonates a file using anyrun,esm,0
1729,detonates a file using anyrun,file,0
1730,detonates a file using anyrun,firewall,0
1731,detonates a file using anyrun,high,0
1732,detonates a file using anyrun,host,0
1733,detonates a file using anyrun,incident,0
1734,detonates a file using anyrun,information,0
1735,detonates a file using anyrun,integration,0
1736,detonates a file using anyrun,ip,0
1737,detonates a file using anyrun,low,0
1738,detonates a file using anyrun,manager,0
1739,detonates a file using anyrun,medium,0
1740,detonates a file using anyrun,miner,0
1741,detonates a file using anyrun,na,0
1742,detonates a file using anyrun,nexpose,0
1743,detonates a file using anyrun,operation,0
1744,detonates a file using anyrun,panorama,0
1745,detonates a file using anyrun,playbook,0
1746,detonates a file using anyrun,proxy,0
1747,detonates a file using anyrun,qradar,0
1748,detonates a file using anyrun,qualys,0
1749,detonates a file using anyrun,response,0
1750,detonates a file using anyrun,room,0
1751,detonates a file using anyrun,sandbox,0
1752,detonates a file using anyrun,search,0
1753,detonates a file using anyrun,sentinelone,0
1754,detonates a file using anyrun,service,0
1755,detonates a file using anyrun,siem,0
1756,detonates a file using anyrun,splunk,0
1757,detonates a file using anyrun,system,0
1758,detonates a file using anyrun,task,0
1759,detonates a file using anyrun,technique,0
1760,detonates a file using anyrun,trendmicro,0
1761,detonates a file using anyrun,twilio,0
1762,detonates a file using anyrun,url,0
1763,detonates a file using anyrun,username,0
1764,detonates a file using anyrun,vectra,0
1765,detonates a file using anyrun,xfe,0
1766,detonates a file using anyrun,zscaler,0
1767,detonates a url using the mcafee advanced threat defense sandbox integration.,account,0
1768,detonates a url using the mcafee advanced threat defense sandbox integration.,account,0
1769,detonates a url using the mcafee advanced threat defense sandbox integration.,address,0
1770,detonates a url using the mcafee advanced threat defense sandbox integration.,address,0
1771,detonates a url using the mcafee advanced threat defense sandbox integration.,analysis,0
1772,detonates a url using the mcafee advanced threat defense sandbox integration.,analysis,0
1773,detonates a url using the mcafee advanced threat defense sandbox integration.,analyst,0
1774,detonates a url using the mcafee advanced threat defense sandbox integration.,analyst,0
1775,detonates a url using the mcafee advanced threat defense sandbox integration.,anyrun,0
1776,detonates a url using the mcafee advanced threat defense sandbox integration.,anyrun,0
1777,detonates a url using the mcafee advanced threat defense sandbox integration.,archer,0
1778,detonates a url using the mcafee advanced threat defense sandbox integration.,archer,0
1779,detonates a url using the mcafee advanced threat defense sandbox integration.,array,0
1780,detonates a url using the mcafee advanced threat defense sandbox integration.,array,0
1781,detonates a url using the mcafee advanced threat defense sandbox integration.,atd,0
1782,detonates a url using the mcafee advanced threat defense sandbox integration.,atd,0
1783,detonates a url using the mcafee advanced threat defense sandbox integration.,ax,0
1784,detonates a url using the mcafee advanced threat defense sandbox integration.,ax,0
1785,detonates a url using the mcafee advanced threat defense sandbox integration.,blacklist,0
1786,detonates a url using the mcafee advanced threat defense sandbox integration.,blacklist,0
1787,detonates a url using the mcafee advanced threat defense sandbox integration.,channel,0
1788,detonates a url using the mcafee advanced threat defense sandbox integration.,channel,0
1789,detonates a url using the mcafee advanced threat defense sandbox integration.,context,0
1790,detonates a url using the mcafee advanced threat defense sandbox integration.,context,0
1791,detonates a url using the mcafee advanced threat defense sandbox integration.,critical,0
1792,detonates a url using the mcafee advanced threat defense sandbox integration.,critical,0
1793,detonates a url using the mcafee advanced threat defense sandbox integration.,crowdstrike,0
1794,detonates a url using the mcafee advanced threat defense sandbox integration.,crowdstrike,0
1795,detonates a url using the mcafee advanced threat defense sandbox integration.,cuckoo,0
1796,detonates a url using the mcafee advanced threat defense sandbox integration.,cuckoo,0
1797,detonates a url using the mcafee advanced threat defense sandbox integration.,cve,0
1798,detonates a url using the mcafee advanced threat defense sandbox integration.,cve,0
1799,detonates a url using the mcafee advanced threat defense sandbox integration.,directory,0
1800,detonates a url using the mcafee advanced threat defense sandbox integration.,directory,0
1801,detonates a url using the mcafee advanced threat defense sandbox integration.,endpoint,0
