,0,1,2
700,classify incident with vectra,hardware,0
701,classify incident with vectra,host,0
702,classify incident with vectra,id.dn,0
703,classify incident with vectra,incident,0
704,classify incident with vectra,logs,0
705,classify incident with vectra,malicious,0
706,classify incident with vectra,md5,0
707,classify incident with vectra,na,1
708,classify incident with vectra,no,0
709,classify incident with vectra,pdf,0
710,classify incident with vectra,phishe,0
711,classify incident with vectra,playbook,0
712,classify incident with vectra,priviledge,0
713,classify incident with vectra,qualys,0
714,classify incident with vectra,relevant,0
715,classify incident with vectra,sms,0
716,classify incident with vectra,source.user,0
717,classify incident with vectra,status,0
718,classify incident with vectra,user,0
719,classify incident with vectra,user.account,0
720,close the current incident,accounts,0
721,close the current incident,active,0
722,close the current incident,ad.account,0
723,close the current incident,case.event,0
724,close the current incident,crowdstrike,0
725,close the current incident,cve,0
726,close the current incident,email,0
727,close the current incident,external,0
728,close the current incident,file,0
729,close the current incident,generic.polling,0
730,close the current incident,hardware,0
731,close the current incident,host,0
732,close the current incident,id.dn,0
733,close the current incident,incident,0
734,close the current incident,logs,0
735,close the current incident,malicious,0
736,close the current incident,md5,0
737,close the current incident,na,1
738,close the current incident,no,0
739,close the current incident,pdf,0
740,close the current incident,phishe,0
741,close the current incident,playbook,0
742,close the current incident,priviledge,0
743,close the current incident,qualys,0
744,close the current incident,relevant,0
745,close the current incident,sms,0
746,close the current incident,source.user,0
747,close the current incident,status,0
748,close the current incident,user,0
749,close the current incident,user.account,0
750,close the investigation.,accounts,0
751,close the investigation.,active,0
752,close the investigation.,ad.account,0
753,close the investigation.,case.event,0
754,close the investigation.,crowdstrike,0
755,close the investigation.,cve,0
756,close the investigation.,email,0
757,close the investigation.,external,0
758,close the investigation.,file,0
759,close the investigation.,generic.polling,0
760,close the investigation.,hardware,0
761,close the investigation.,host,0
762,close the investigation.,id.dn,0
763,close the investigation.,incident,0
764,close the investigation.,logs,0
765,close the investigation.,malicious,0
766,close the investigation.,md5,0
767,close the investigation.,na,1
768,close the investigation.,no,0
769,close the investigation.,pdf,0
770,close the investigation.,phishe,0
771,close the investigation.,playbook,0
772,close the investigation.,priviledge,0
773,close the investigation.,qualys,0
774,close the investigation.,relevant,0
775,close the investigation.,sms,0
776,close the investigation.,source.user,0
777,close the investigation.,status,0
778,close the investigation.,user,0
779,close the investigation.,user.account,0
780,"create a phishing classifier using machine learning technique, based on email content",accounts,0
781,"create a phishing classifier using machine learning technique, based on email content",active,0
782,"create a phishing classifier using machine learning technique, based on email content",ad.account,0
783,"create a phishing classifier using machine learning technique, based on email content",case.event,0
784,"create a phishing classifier using machine learning technique, based on email content",crowdstrike,0
785,"create a phishing classifier using machine learning technique, based on email content",cve,0
786,"create a phishing classifier using machine learning technique, based on email content",email,0
787,"create a phishing classifier using machine learning technique, based on email content",external,0
788,"create a phishing classifier using machine learning technique, based on email content",file,0
789,"create a phishing classifier using machine learning technique, based on email content",generic.polling,0
790,"create a phishing classifier using machine learning technique, based on email content",hardware,0
791,"create a phishing classifier using machine learning technique, based on email content",host,0
792,"create a phishing classifier using machine learning technique, based on email content",id.dn,0
793,"create a phishing classifier using machine learning technique, based on email content",incident,0
794,"create a phishing classifier using machine learning technique, based on email content",logs,0
795,"create a phishing classifier using machine learning technique, based on email content",malicious,0
796,"create a phishing classifier using machine learning technique, based on email content",md5,0
797,"create a phishing classifier using machine learning technique, based on email content",na,0
798,"create a phishing classifier using machine learning technique, based on email content",no,0
799,"create a phishing classifier using machine learning technique, based on email content",pdf,0
800,"create a phishing classifier using machine learning technique, based on email content",phishe,1
801,"create a phishing classifier using machine learning technique, based on email content",playbook,0
802,"create a phishing classifier using machine learning technique, based on email content",priviledge,0
803,"create a phishing classifier using machine learning technique, based on email content",qualys,0
804,"create a phishing classifier using machine learning technique, based on email content",relevant,0
805,"create a phishing classifier using machine learning technique, based on email content",sms,0
806,"create a phishing classifier using machine learning technique, based on email content",source.user,0
807,"create a phishing classifier using machine learning technique, based on email content",status,0
808,"create a phishing classifier using machine learning technique, based on email content",user,0
809,"create a phishing classifier using machine learning technique, based on email content",user.account,0
810,detonate the file in available sandboxes.,accounts,0
811,detonate the file in available sandboxes.,active,0
812,detonate the file in available sandboxes.,ad.account,0
813,detonate the file in available sandboxes.,case.event,0
814,detonate the file in available sandboxes.,crowdstrike,0
815,detonate the file in available sandboxes.,cve,0
816,detonate the file in available sandboxes.,email,0
817,detonate the file in available sandboxes.,external,0
818,detonate the file in available sandboxes.,file,0
819,detonate the file in available sandboxes.,generic.polling,0
820,detonate the file in available sandboxes.,hardware,0
821,detonate the file in available sandboxes.,host,0
822,detonate the file in available sandboxes.,id.dn,0
823,detonate the file in available sandboxes.,incident,0
824,detonate the file in available sandboxes.,logs,0
825,detonate the file in available sandboxes.,malicious,0
826,detonate the file in available sandboxes.,md5,0
827,detonate the file in available sandboxes.,na,1
828,detonate the file in available sandboxes.,no,0
829,detonate the file in available sandboxes.,pdf,0
830,detonate the file in available sandboxes.,phishe,0
831,detonate the file in available sandboxes.,playbook,0
832,detonate the file in available sandboxes.,priviledge,0
833,detonate the file in available sandboxes.,qualys,0
834,detonate the file in available sandboxes.,relevant,0
835,detonate the file in available sandboxes.,sms,0
836,detonate the file in available sandboxes.,source.user,0
837,detonate the file in available sandboxes.,status,0
838,detonate the file in available sandboxes.,user,0
839,detonate the file in available sandboxes.,user.account,0
840,detonate the file in crowdstrike falcon sandbox.,accounts,0
841,detonate the file in crowdstrike falcon sandbox.,active,0
842,detonate the file in crowdstrike falcon sandbox.,ad.account,0
843,detonate the file in crowdstrike falcon sandbox.,case.event,0
844,detonate the file in crowdstrike falcon sandbox.,crowdstrike,0
845,detonate the file in crowdstrike falcon sandbox.,cve,0
846,detonate the file in crowdstrike falcon sandbox.,email,0
847,detonate the file in crowdstrike falcon sandbox.,external,0
848,detonate the file in crowdstrike falcon sandbox.,file,0
849,detonate the file in crowdstrike falcon sandbox.,generic.polling,0
850,detonate the file in crowdstrike falcon sandbox.,hardware,0
851,detonate the file in crowdstrike falcon sandbox.,host,0
852,detonate the file in crowdstrike falcon sandbox.,id.dn,0
853,detonate the file in crowdstrike falcon sandbox.,incident,0
854,detonate the file in crowdstrike falcon sandbox.,logs,0
855,detonate the file in crowdstrike falcon sandbox.,malicious,0
856,detonate the file in crowdstrike falcon sandbox.,md5,0
857,detonate the file in crowdstrike falcon sandbox.,na,1
858,detonate the file in crowdstrike falcon sandbox.,no,0
859,detonate the file in crowdstrike falcon sandbox.,pdf,0
860,detonate the file in crowdstrike falcon sandbox.,phishe,0
861,detonate the file in crowdstrike falcon sandbox.,playbook,0
862,detonate the file in crowdstrike falcon sandbox.,priviledge,0
863,detonate the file in crowdstrike falcon sandbox.,qualys,0
864,detonate the file in crowdstrike falcon sandbox.,relevant,0
865,detonate the file in crowdstrike falcon sandbox.,sms,0
866,detonate the file in crowdstrike falcon sandbox.,source.user,0
867,detonate the file in crowdstrike falcon sandbox.,status,0
868,detonate the file in crowdstrike falcon sandbox.,user,0
869,detonate the file in crowdstrike falcon sandbox.,user.account,0
870,detonate the file in mcafee atd,accounts,0
871,detonate the file in mcafee atd,active,0
872,detonate the file in mcafee atd,ad.account,0
873,detonate the file in mcafee atd,case.event,0
874,detonate the file in mcafee atd,crowdstrike,0
875,detonate the file in mcafee atd,cve,0
876,detonate the file in mcafee atd,email,0
877,detonate the file in mcafee atd,external,0
878,detonate the file in mcafee atd,file,0
879,detonate the file in mcafee atd,generic.polling,0
880,detonate the file in mcafee atd,hardware,0
881,detonate the file in mcafee atd,host,0
882,detonate the file in mcafee atd,id.dn,0
883,detonate the file in mcafee atd,incident,0
884,detonate the file in mcafee atd,logs,0
885,detonate the file in mcafee atd,malicious,0
886,detonate the file in mcafee atd,md5,0
887,detonate the file in mcafee atd,na,1
888,detonate the file in mcafee atd,no,0
889,detonate the file in mcafee atd,pdf,0
890,detonate the file in mcafee atd,phishe,0
891,detonate the file in mcafee atd,playbook,0
892,detonate the file in mcafee atd,priviledge,0
893,detonate the file in mcafee atd,qualys,0
894,detonate the file in mcafee atd,relevant,0
895,detonate the file in mcafee atd,sms,0
896,detonate the file in mcafee atd,source.user,0
897,detonate the file in mcafee atd,status,0
898,detonate the file in mcafee atd,user,0
899,detonate the file in mcafee atd,user.account,0
900,detonates a file using anyrun,accounts,0
901,detonates a file using anyrun,active,0
902,detonates a file using anyrun,ad.account,0
903,detonates a file using anyrun,case.event,0
904,detonates a file using anyrun,crowdstrike,0
905,detonates a file using anyrun,cve,0
906,detonates a file using anyrun,email,0
907,detonates a file using anyrun,external,0
908,detonates a file using anyrun,file,0
909,detonates a file using anyrun,generic.polling,0
910,detonates a file using anyrun,hardware,0
911,detonates a file using anyrun,host,0
912,detonates a file using anyrun,id.dn,0
913,detonates a file using anyrun,incident,0
914,detonates a file using anyrun,logs,0
915,detonates a file using anyrun,malicious,0
916,detonates a file using anyrun,md5,0
917,detonates a file using anyrun,na,1
918,detonates a file using anyrun,no,0
919,detonates a file using anyrun,pdf,0
920,detonates a file using anyrun,phishe,0
921,detonates a file using anyrun,playbook,0
922,detonates a file using anyrun,priviledge,0
923,detonates a file using anyrun,qualys,0
924,detonates a file using anyrun,relevant,0
925,detonates a file using anyrun,sms,0
926,detonates a file using anyrun,source.user,0
927,detonates a file using anyrun,status,0
928,detonates a file using anyrun,user,0
929,detonates a file using anyrun,user.account,0
930,detonates a url using the mcafee advanced threat defense sandbox integration.,accounts,0
931,detonates a url using the mcafee advanced threat defense sandbox integration.,accounts,0
932,detonates a url using the mcafee advanced threat defense sandbox integration.,active,0
933,detonates a url using the mcafee advanced threat defense sandbox integration.,active,0
934,detonates a url using the mcafee advanced threat defense sandbox integration.,ad.account,0
935,detonates a url using the mcafee advanced threat defense sandbox integration.,ad.account,0
936,detonates a url using the mcafee advanced threat defense sandbox integration.,case.event,0
937,detonates a url using the mcafee advanced threat defense sandbox integration.,case.event,0
938,detonates a url using the mcafee advanced threat defense sandbox integration.,crowdstrike,0
939,detonates a url using the mcafee advanced threat defense sandbox integration.,crowdstrike,0
940,detonates a url using the mcafee advanced threat defense sandbox integration.,cve,0
941,detonates a url using the mcafee advanced threat defense sandbox integration.,cve,0
942,detonates a url using the mcafee advanced threat defense sandbox integration.,email,0
943,detonates a url using the mcafee advanced threat defense sandbox integration.,email,0
944,detonates a url using the mcafee advanced threat defense sandbox integration.,external,0
945,detonates a url using the mcafee advanced threat defense sandbox integration.,external,0
946,detonates a url using the mcafee advanced threat defense sandbox integration.,file,0
947,detonates a url using the mcafee advanced threat defense sandbox integration.,file,0
948,detonates a url using the mcafee advanced threat defense sandbox integration.,generic.polling,0
949,detonates a url using the mcafee advanced threat defense sandbox integration.,generic.polling,0
950,detonates a url using the mcafee advanced threat defense sandbox integration.,hardware,0
951,detonates a url using the mcafee advanced threat defense sandbox integration.,hardware,0
952,detonates a url using the mcafee advanced threat defense sandbox integration.,host,0
953,detonates a url using the mcafee advanced threat defense sandbox integration.,host,0
954,detonates a url using the mcafee advanced threat defense sandbox integration.,id.dn,0
955,detonates a url using the mcafee advanced threat defense sandbox integration.,id.dn,0
956,detonates a url using the mcafee advanced threat defense sandbox integration.,incident,0
957,detonates a url using the mcafee advanced threat defense sandbox integration.,incident,0
958,detonates a url using the mcafee advanced threat defense sandbox integration.,logs,0
959,detonates a url using the mcafee advanced threat defense sandbox integration.,logs,0
960,detonates a url using the mcafee advanced threat defense sandbox integration.,malicious,0
961,detonates a url using the mcafee advanced threat defense sandbox integration.,malicious,0
962,detonates a url using the mcafee advanced threat defense sandbox integration.,md5,0
963,detonates a url using the mcafee advanced threat defense sandbox integration.,md5,0
964,detonates a url using the mcafee advanced threat defense sandbox integration.,na,1
965,detonates a url using the mcafee advanced threat defense sandbox integration.,na,1
966,detonates a url using the mcafee advanced threat defense sandbox integration.,no,0
967,detonates a url using the mcafee advanced threat defense sandbox integration.,no,0
968,detonates a url using the mcafee advanced threat defense sandbox integration.,pdf,0
969,detonates a url using the mcafee advanced threat defense sandbox integration.,pdf,0
970,detonates a url using the mcafee advanced threat defense sandbox integration.,phishe,0
971,detonates a url using the mcafee advanced threat defense sandbox integration.,phishe,0
972,detonates a url using the mcafee advanced threat defense sandbox integration.,playbook,0
973,detonates a url using the mcafee advanced threat defense sandbox integration.,playbook,0
974,detonates a url using the mcafee advanced threat defense sandbox integration.,priviledge,0
975,detonates a url using the mcafee advanced threat defense sandbox integration.,priviledge,0
976,detonates a url using the mcafee advanced threat defense sandbox integration.,qualys,0
977,detonates a url using the mcafee advanced threat defense sandbox integration.,qualys,0
978,detonates a url using the mcafee advanced threat defense sandbox integration.,relevant,0
979,detonates a url using the mcafee advanced threat defense sandbox integration.,relevant,0
980,detonates a url using the mcafee advanced threat defense sandbox integration.,sms,0
981,detonates a url using the mcafee advanced threat defense sandbox integration.,sms,0
982,detonates a url using the mcafee advanced threat defense sandbox integration.,source.user,0
983,detonates a url using the mcafee advanced threat defense sandbox integration.,source.user,0
984,detonates a url using the mcafee advanced threat defense sandbox integration.,status,0
985,detonates a url using the mcafee advanced threat defense sandbox integration.,status,0
986,detonates a url using the mcafee advanced threat defense sandbox integration.,user,0
987,detonates a url using the mcafee advanced threat defense sandbox integration.,user,0
988,detonates a url using the mcafee advanced threat defense sandbox integration.,user.account,0
989,detonates a url using the mcafee advanced threat defense sandbox integration.,user.account,0
990,detonates one or more files using joe sandbox integration.,accounts,0
991,detonates one or more files using joe sandbox integration.,active,0
992,detonates one or more files using joe sandbox integration.,ad.account,0
993,detonates one or more files using joe sandbox integration.,case.event,0
994,detonates one or more files using joe sandbox integration.,crowdstrike,0
995,detonates one or more files using joe sandbox integration.,cve,0
996,detonates one or more files using joe sandbox integration.,email,0
997,detonates one or more files using joe sandbox integration.,external,0
998,detonates one or more files using joe sandbox integration.,file,0
999,detonates one or more files using joe sandbox integration.,generic.polling,0
1000,detonates one or more files using joe sandbox integration.,hardware,0
1001,detonates one or more files using joe sandbox integration.,host,0
1002,detonates one or more files using joe sandbox integration.,id.dn,0
1003,detonates one or more files using joe sandbox integration.,incident,0
1004,detonates one or more files using joe sandbox integration.,logs,0
1005,detonates one or more files using joe sandbox integration.,malicious,0
1006,detonates one or more files using joe sandbox integration.,md5,0
1007,detonates one or more files using joe sandbox integration.,na,1
1008,detonates one or more files using joe sandbox integration.,no,0
1009,detonates one or more files using joe sandbox integration.,pdf,0
1010,detonates one or more files using joe sandbox integration.,phishe,0
1011,detonates one or more files using joe sandbox integration.,playbook,0
1012,detonates one or more files using joe sandbox integration.,priviledge,0
1013,detonates one or more files using joe sandbox integration.,qualys,0
1014,detonates one or more files using joe sandbox integration.,relevant,0
1015,detonates one or more files using joe sandbox integration.,sms,0
1016,detonates one or more files using joe sandbox integration.,source.user,0
1017,detonates one or more files using joe sandbox integration.,status,0
1018,detonates one or more files using joe sandbox integration.,user,0
1019,detonates one or more files using joe sandbox integration.,user.account,0
1020,detonates one or more urls using the joe security sandbox integration.,accounts,0
1021,detonates one or more urls using the joe security sandbox integration.,accounts,0
1022,detonates one or more urls using the joe security sandbox integration.,active,0
1023,detonates one or more urls using the joe security sandbox integration.,active,0
1024,detonates one or more urls using the joe security sandbox integration.,ad.account,0
1025,detonates one or more urls using the joe security sandbox integration.,ad.account,0
1026,detonates one or more urls using the joe security sandbox integration.,case.event,0
1027,detonates one or more urls using the joe security sandbox integration.,case.event,0
1028,detonates one or more urls using the joe security sandbox integration.,crowdstrike,0
1029,detonates one or more urls using the joe security sandbox integration.,crowdstrike,0
1030,detonates one or more urls using the joe security sandbox integration.,cve,0
1031,detonates one or more urls using the joe security sandbox integration.,cve,0
1032,detonates one or more urls using the joe security sandbox integration.,email,0
1033,detonates one or more urls using the joe security sandbox integration.,email,0
1034,detonates one or more urls using the joe security sandbox integration.,external,0
1035,detonates one or more urls using the joe security sandbox integration.,external,0
1036,detonates one or more urls using the joe security sandbox integration.,file,0
1037,detonates one or more urls using the joe security sandbox integration.,file,0
1038,detonates one or more urls using the joe security sandbox integration.,generic.polling,0
1039,detonates one or more urls using the joe security sandbox integration.,generic.polling,0
1040,detonates one or more urls using the joe security sandbox integration.,hardware,0
1041,detonates one or more urls using the joe security sandbox integration.,hardware,0
1042,detonates one or more urls using the joe security sandbox integration.,host,0
1043,detonates one or more urls using the joe security sandbox integration.,host,0
1044,detonates one or more urls using the joe security sandbox integration.,id.dn,0
1045,detonates one or more urls using the joe security sandbox integration.,id.dn,0
1046,detonates one or more urls using the joe security sandbox integration.,incident,0
1047,detonates one or more urls using the joe security sandbox integration.,incident,0
1048,detonates one or more urls using the joe security sandbox integration.,logs,0
1049,detonates one or more urls using the joe security sandbox integration.,logs,0
1050,detonates one or more urls using the joe security sandbox integration.,malicious,0
1051,detonates one or more urls using the joe security sandbox integration.,malicious,0
1052,detonates one or more urls using the joe security sandbox integration.,md5,0
1053,detonates one or more urls using the joe security sandbox integration.,md5,0
1054,detonates one or more urls using the joe security sandbox integration.,na,1
1055,detonates one or more urls using the joe security sandbox integration.,na,1
1056,detonates one or more urls using the joe security sandbox integration.,no,0
1057,detonates one or more urls using the joe security sandbox integration.,no,0
1058,detonates one or more urls using the joe security sandbox integration.,pdf,0
1059,detonates one or more urls using the joe security sandbox integration.,pdf,0
1060,detonates one or more urls using the joe security sandbox integration.,phishe,0
1061,detonates one or more urls using the joe security sandbox integration.,phishe,0
1062,detonates one or more urls using the joe security sandbox integration.,playbook,0
1063,detonates one or more urls using the joe security sandbox integration.,playbook,0
1064,detonates one or more urls using the joe security sandbox integration.,priviledge,0
1065,detonates one or more urls using the joe security sandbox integration.,priviledge,0
1066,detonates one or more urls using the joe security sandbox integration.,qualys,0
1067,detonates one or more urls using the joe security sandbox integration.,qualys,0
1068,detonates one or more urls using the joe security sandbox integration.,relevant,0
1069,detonates one or more urls using the joe security sandbox integration.,relevant,0
1070,detonates one or more urls using the joe security sandbox integration.,sms,0
1071,detonates one or more urls using the joe security sandbox integration.,sms,0
1072,detonates one or more urls using the joe security sandbox integration.,source.user,0
1073,detonates one or more urls using the joe security sandbox integration.,source.user,0
1074,detonates one or more urls using the joe security sandbox integration.,status,0
1075,detonates one or more urls using the joe security sandbox integration.,status,0
1076,detonates one or more urls using the joe security sandbox integration.,user,0
1077,detonates one or more urls using the joe security sandbox integration.,user,0
1078,detonates one or more urls using the joe security sandbox integration.,user.account,0
1079,detonates one or more urls using the joe security sandbox integration.,user.account,0
1080,disable the account using active directory.,accounts,0
1081,disable the account using active directory.,active,0
1082,disable the account using active directory.,ad.account,0
1083,disable the account using active directory.,case.event,0
1084,disable the account using active directory.,crowdstrike,0
1085,disable the account using active directory.,cve,0
1086,disable the account using active directory.,email,0
1087,disable the account using active directory.,external,0
1088,disable the account using active directory.,file,0
1089,disable the account using active directory.,generic.polling,0
1090,disable the account using active directory.,hardware,0
1091,disable the account using active directory.,host,0
1092,disable the account using active directory.,id.dn,0
1093,disable the account using active directory.,incident,0
1094,disable the account using active directory.,logs,0
1095,disable the account using active directory.,malicious,0
1096,disable the account using active directory.,md5,0
1097,disable the account using active directory.,na,1
1098,disable the account using active directory.,no,0
1099,disable the account using active directory.,pdf,0
1100,disable the account using active directory.,phishe,0
1101,disable the account using active directory.,playbook,0
1102,disable the account using active directory.,priviledge,0
1103,disable the account using active directory.,qualys,0
1104,disable the account using active directory.,relevant,0
1105,disable the account using active directory.,sms,0
1106,disable the account using active directory.,source.user,0
1107,disable the account using active directory.,status,0
1108,disable the account using active directory.,user,0
1109,disable the account using active directory.,user.account,0
1110,download the pdf report to the war room.,accounts,0
1111,download the pdf report to the war room.,active,0
1112,download the pdf report to the war room.,ad.account,0
1113,download the pdf report to the war room.,case.event,0
1114,download the pdf report to the war room.,crowdstrike,0
1115,download the pdf report to the war room.,cve,0
1116,download the pdf report to the war room.,email,0
1117,download the pdf report to the war room.,external,0
1118,download the pdf report to the war room.,file,0
1119,download the pdf report to the war room.,generic.polling,0
1120,download the pdf report to the war room.,hardware,0
1121,download the pdf report to the war room.,host,0
1122,download the pdf report to the war room.,id.dn,0
1123,download the pdf report to the war room.,incident,0
1124,download the pdf report to the war room.,logs,0
1125,download the pdf report to the war room.,malicious,0
1126,download the pdf report to the war room.,md5,0
1127,download the pdf report to the war room.,na,0
1128,download the pdf report to the war room.,no,0
1129,download the pdf report to the war room.,pdf,1
1130,download the pdf report to the war room.,phishe,0
1131,download the pdf report to the war room.,playbook,0
1132,download the pdf report to the war room.,priviledge,0
1133,download the pdf report to the war room.,qualys,0
1134,download the pdf report to the war room.,relevant,0
1135,download the pdf report to the war room.,sms,0
1136,download the pdf report to the war room.,source.user,0
1137,download the pdf report to the war room.,status,0
1138,download the pdf report to the war room.,user,0
1139,download the pdf report to the war room.,user.account,0
1140,downloads file from archer to demisto's context,accounts,0
1141,downloads file from archer to demisto's context,active,0
1142,downloads file from archer to demisto's context,ad.account,0
1143,downloads file from archer to demisto's context,case.event,0
1144,downloads file from archer to demisto's context,crowdstrike,0
1145,downloads file from archer to demisto's context,cve,0
1146,downloads file from archer to demisto's context,email,0
1147,downloads file from archer to demisto's context,external,0
1148,downloads file from archer to demisto's context,file,0
1149,downloads file from archer to demisto's context,generic.polling,0
1150,downloads file from archer to demisto's context,hardware,0
1151,downloads file from archer to demisto's context,host,0
1152,downloads file from archer to demisto's context,id.dn,0
1153,downloads file from archer to demisto's context,incident,0
1154,downloads file from archer to demisto's context,logs,0
1155,downloads file from archer to demisto's context,malicious,0
1156,downloads file from archer to demisto's context,md5,0
1157,downloads file from archer to demisto's context,na,1
1158,downloads file from archer to demisto's context,no,0
1159,downloads file from archer to demisto's context,pdf,0
1160,downloads file from archer to demisto's context,phishe,0
1161,downloads file from archer to demisto's context,playbook,0
1162,downloads file from archer to demisto's context,priviledge,0
1163,downloads file from archer to demisto's context,qualys,0
1164,downloads file from archer to demisto's context,relevant,0
1165,downloads file from archer to demisto's context,sms,0
1166,downloads file from archer to demisto's context,source.user,0
1167,downloads file from archer to demisto's context,status,0
1168,downloads file from archer to demisto's context,user,0
1169,downloads file from archer to demisto's context,user.account,0
1170,dump the file to the war room (from base64 list),accounts,0
1171,dump the file to the war room (from base64 list),active,0
1172,dump the file to the war room (from base64 list),ad.account,0
1173,dump the file to the war room (from base64 list),case.event,0
1174,dump the file to the war room (from base64 list),crowdstrike,0
1175,dump the file to the war room (from base64 list),cve,0
1176,dump the file to the war room (from base64 list),email,0
1177,dump the file to the war room (from base64 list),external,0
1178,dump the file to the war room (from base64 list),file,0
1179,dump the file to the war room (from base64 list),generic.polling,0
1180,dump the file to the war room (from base64 list),hardware,0
1181,dump the file to the war room (from base64 list),host,0
1182,dump the file to the war room (from base64 list),id.dn,0
1183,dump the file to the war room (from base64 list),incident,0
1184,dump the file to the war room (from base64 list),logs,0
1185,dump the file to the war room (from base64 list),malicious,0
1186,dump the file to the war room (from base64 list),md5,0
1187,dump the file to the war room (from base64 list),na,1
1188,dump the file to the war room (from base64 list),no,0
1189,dump the file to the war room (from base64 list),pdf,0
1190,dump the file to the war room (from base64 list),phishe,0
1191,dump the file to the war room (from base64 list),playbook,0
1192,dump the file to the war room (from base64 list),priviledge,0
1193,dump the file to the war room (from base64 list),qualys,0
1194,dump the file to the war room (from base64 list),relevant,0
1195,dump the file to the war room (from base64 list),sms,0
1196,dump the file to the war room (from base64 list),source.user,0
1197,dump the file to the war room (from base64 list),status,0
1198,dump the file to the war room (from base64 list),user,0
1199,dump the file to the war room (from base64 list),user.account,0
1200,enrich accounts using one or more integration,accounts,0
1201,enrich accounts using one or more integration,active,0
1202,enrich accounts using one or more integration,ad.account,0
1203,enrich accounts using one or more integration,case.event,0
1204,enrich accounts using one or more integration,crowdstrike,0
1205,enrich accounts using one or more integration,cve,0
1206,enrich accounts using one or more integration,email,0
1207,enrich accounts using one or more integration,external,0
1208,enrich accounts using one or more integration,file,0
1209,enrich accounts using one or more integration,generic.polling,0
1210,enrich accounts using one or more integration,hardware,0
1211,enrich accounts using one or more integration,host,0
1212,enrich accounts using one or more integration,id.dn,0
1213,enrich accounts using one or more integration,incident,0
1214,enrich accounts using one or more integration,logs,0
1215,enrich accounts using one or more integration,malicious,0
1216,enrich accounts using one or more integration,md5,0
1217,enrich accounts using one or more integration,na,1
1218,enrich accounts using one or more integration,no,0
1219,enrich accounts using one or more integration,pdf,0
1220,enrich accounts using one or more integration,phishe,0
1221,enrich accounts using one or more integration,playbook,0
1222,enrich accounts using one or more integration,priviledge,0
1223,enrich accounts using one or more integration,qualys,0
1224,enrich accounts using one or more integration,relevant,0
1225,enrich accounts using one or more integration,sms,0
1226,enrich accounts using one or more integration,source.user,0
1227,enrich accounts using one or more integration,status,0
1228,enrich accounts using one or more integration,user,0
1229,enrich accounts using one or more integration,user.account,0
1230,get a specific case from esm,accounts,0
1231,get a specific case from esm,active,0
1232,get a specific case from esm,ad.account,0
1233,get a specific case from esm,case.event,0
1234,get a specific case from esm,crowdstrike,0
1235,get a specific case from esm,cve,0
1236,get a specific case from esm,email,0
1237,get a specific case from esm,external,0
1238,get a specific case from esm,file,0
1239,get a specific case from esm,generic.polling,0
1240,get a specific case from esm,hardware,0
1241,get a specific case from esm,host,0
1242,get a specific case from esm,id.dn,0
1243,get a specific case from esm,incident,0
1244,get a specific case from esm,logs,0
1245,get a specific case from esm,malicious,0
1246,get a specific case from esm,md5,0
1247,get a specific case from esm,na,1
1248,get a specific case from esm,no,0
1249,get a specific case from esm,pdf,0
1250,get a specific case from esm,phishe,0
1251,get a specific case from esm,playbook,0
1252,get a specific case from esm,priviledge,0
1253,get a specific case from esm,qualys,0
1254,get a specific case from esm,relevant,0
1255,get a specific case from esm,sms,0
1256,get a specific case from esm,source.user,0
1257,get a specific case from esm,status,0
1258,get a specific case from esm,user,0
1259,get a specific case from esm,user.account,0
1260,get crowdstrike device id,accounts,0
1261,get crowdstrike device id,active,0
1262,get crowdstrike device id,ad.account,0
1263,get crowdstrike device id,case.event,0
1264,get crowdstrike device id,crowdstrike,1
1265,get crowdstrike device id,cve,0
1266,get crowdstrike device id,email,0
1267,get crowdstrike device id,external,0
1268,get crowdstrike device id,file,0
1269,get crowdstrike device id,generic.polling,0
1270,get crowdstrike device id,hardware,0
1271,get crowdstrike device id,host,0
1272,get crowdstrike device id,id.dn,0
1273,get crowdstrike device id,incident,0
1274,get crowdstrike device id,logs,0
1275,get crowdstrike device id,malicious,0
1276,get crowdstrike device id,md5,0
1277,get crowdstrike device id,na,0
1278,get crowdstrike device id,no,0
1279,get crowdstrike device id,pdf,0
1280,get crowdstrike device id,phishe,0
1281,get crowdstrike device id,playbook,0
1282,get crowdstrike device id,priviledge,0
1283,get crowdstrike device id,qualys,0
1284,get crowdstrike device id,relevant,0
1285,get crowdstrike device id,sms,0
1286,get crowdstrike device id,source.user,0
1287,get crowdstrike device id,status,0
1288,get crowdstrike device id,user,0
1289,get crowdstrike device id,user.account,0
1290,get hardware details from endpoint,accounts,0
1291,get hardware details from endpoint,active,0
1292,get hardware details from endpoint,ad.account,0
1293,get hardware details from endpoint,case.event,0
1294,get hardware details from endpoint,crowdstrike,0
1295,get hardware details from endpoint,cve,0
1296,get hardware details from endpoint,email,0
1297,get hardware details from endpoint,external,0
1298,get hardware details from endpoint,file,0
1299,get hardware details from endpoint,generic.polling,0
1300,get hardware details from endpoint,hardware,1
1301,get hardware details from endpoint,host,0
1302,get hardware details from endpoint,id.dn,0
1303,get hardware details from endpoint,incident,0
1304,get hardware details from endpoint,logs,0
1305,get hardware details from endpoint,malicious,0
1306,get hardware details from endpoint,md5,0
1307,get hardware details from endpoint,na,0
1308,get hardware details from endpoint,no,0
1309,get hardware details from endpoint,pdf,0
1310,get hardware details from endpoint,phishe,0
1311,get hardware details from endpoint,playbook,0
